"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,938.916462023984,-0.931860360430051,-460.458231011992,0.048161044465726,0.48079394807659,1.66282230406243,2.80209714896713,0.200352599184722,TRUE
2,936.866953990667,1.11764767288605,-459.433476995334,0.317807274764584,0.375315566061495,2.26235764452024,2.78390271747101,0.207076813850904,TRUE
3,937.481127551837,0.503474111716514,-459.740563775918,0.103281214218604,0.458869892380139,2.40977486907118,2.37551661963506,0.205068948418326,TRUE
4,933.720779694955,4.26382196859879,-457.860389847477,0.244218163414248,0.403530930262241,2.27429745829472,1.83311009775496,0.217267074328182,TRUE
5,929.992666756228,7.99193490732534,-455.996333378114,0.300615378815443,0.381853901506647,2.21511823314589,1.43010333060709,0.229138879503077,TRUE
6,922.150961825137,15.8336398384165,-452.075480912568,0.588519599575418,0.278091791119307,2.10944529672561,1.16181852092758,0.253410813772942,TRUE
7,919.247883124102,18.7367185394513,-450.623941562051,1.01726066697109,0.154514721299688,2.06335693925271,1.07181592109575,0.262162888264929,TRUE
8,919.837823416601,18.1467782469523,-450.918911708301,0.926773990310456,0.177021946005077,2.07269424184922,1.02676987022218,0.260394381100543,TRUE
9,920.232865955989,17.7517357075649,-451.116432977994,0.992203787324537,0.160549062689522,2.02984010460998,1.00648005017151,0.259207287052531,TRUE
10,917.421483067137,20.5631185964165,-449.710741533568,1.01194773241452,0.155781522508834,1.98549464181552,0.916052841167272,0.267605917684591,TRUE
11,910.973590337053,27.0110113265008,-446.486795168526,1.23982402500983,0.107520244961609,1.97253580595439,0.809601031278224,0.286440421442465,TRUE
12,906.721428681967,31.2631729815869,-444.360714340983,1.19904614944625,0.115255000716011,1.87872382446197,0.781308857110935,0.298543608886886,TRUE
13,904.989588725592,32.9950129379615,-443.494794362796,1.35463187744366,0.087767435945839,1.80714010654354,0.761938095257472,0.303402452233427,TRUE
14,904.296444763476,33.6881569000775,-443.148222381738,1.31465622450369,0.0943127324578582,1.69215322122387,0.74649461938992,0.305335830371814,TRUE
15,901.82194931174,36.1626523518132,-441.91097465587,1.42056397752158,0.0777217784976031,1.62094189399239,0.738892500843117,0.312185692615157,TRUE
16,900.813671922459,37.1709297410944,-441.40683596123,1.4936772699866,0.0676299961541612,1.52708575410054,0.728575157283318,0.314953584307025,TRUE
17,899.549299857438,38.4353018061155,-440.774649928719,1.50963288897767,0.0655685621794656,1.47218854281379,0.720700891815309,0.318405681536223,TRUE
18,898.528103937337,39.4564977262163,-440.264051968669,1.57173115801613,0.0580064564717753,1.41735495426042,0.715796008996011,0.321178649730303,TRUE
19,896.280798457132,41.7038032064213,-439.140399228566,1.58340214163821,0.0566649175853817,1.35942004802609,0.708514428487231,0.327233624003712,TRUE
20,894.998783168197,42.9858184953561,-438.499391584099,1.58995414979319,0.0559225702190122,1.31088873806118,0.701490576907758,0.330658854190818,TRUE
21,894.2929904953,43.6916111682534,-438.14649524765,1.59606442404086,0.0552372052478586,1.28659859984324,0.69679046714267,0.33253565850742,TRUE
22,893.245981423453,44.7386202401007,-437.622990711726,1.62529091195144,0.0520502934847681,1.27794254865832,0.692482145323172,0.335308231042852,TRUE
23,892.198055575464,45.7865460880893,-437.099027787732,1.7234099439653,0.0424072089644475,1.22885301371912,0.688284482662862,0.338069458085911,TRUE
24,890.162876642545,47.8217250210088,-436.081438321272,1.80249219464537,0.0357340008208861,1.12622561045564,0.6844300041097,0.343392984319132,TRUE
25,887.993962888639,49.9906387749149,-434.996981444319,1.88216130606649,0.0299070587841598,1.09876082779456,0.678871933395316,0.349010131256713,TRUE
26,886.892767511724,51.0918341518296,-434.446383755862,1.94438318612803,0.0259246299559855,1.07975315710845,0.677976119234847,0.351840083697193,TRUE
27,885.257028791938,52.7275728716153,-433.628514395969,1.96301780606906,0.0248220525374178,1.05410760860192,0.675218916227111,0.356016691765766,TRUE
28,884.039994322914,53.9446073406398,-433.019997161457,2.00400363285315,0.0225348356349162,1.03785377884643,0.673001479760932,0.359103371352969,TRUE
29,882.999484415653,54.9851172479001,-432.499742207827,2.04707626012024,0.0203252987412634,1.0218067934116,0.670512613771062,0.361728353362267,TRUE
30,882.480018460973,55.5045832025802,-432.240009230487,2.07574886246627,0.0189585920942425,0.996165738691248,0.668907498172452,0.363034052625781,TRUE
31,881.027155245868,56.9574464176858,-431.513577622934,2.14502839450319,0.0159752884023488,0.975090834297042,0.667173574755075,0.366669002796408,TRUE
32,879.341685027943,58.64291663561,-430.670842513972,2.20639300377296,0.013678247236113,0.953053142155911,0.664297188180682,0.370854968228671,TRUE
33,877.306529924699,60.6780717388547,-429.653264962349,2.27085651746291,0.0115778326337677,0.938296642708685,0.66206693658145,0.375865521150666,TRUE
34,876.271617622278,61.7129840412757,-429.135808811139,2.32846331822508,0.00994375742842203,0.924350934111969,0.659901159187465,0.378395228966933,TRUE
35,875.639856485844,62.3447451777098,-428.819928242922,2.36622127124262,0.00898535014955699,0.909193555591188,0.658821414029645,0.379933481296357,TRUE
