"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
41,201.659694181809,12.5266411545118,-93.8298470909045,0.72166343110338,0.235250715188063,0.357640456527909,0.400300179912488,0.535115238152782,TRUE
42,201.19461360902,12.9917217273009,-93.59730680451,0.644984151138577,0.259468728223989,0.356746305641459,0.395904529399947,0.541063596552089,TRUE
43,200.663995068227,13.5223402680935,-93.3319975341137,0.677367771310263,0.249086320678288,0.35304836044124,0.392120503989417,0.547753039543889,TRUE
44,200.71475635594,13.4715789803812,-93.3573781779698,0.685293218028765,0.246579455274724,0.350518989380314,0.385898041117383,0.54711753288976,TRUE
45,200.677814289548,13.5085210467731,-93.3389071447739,0.599052854277738,0.274568819656276,0.349536174433906,0.379838086313902,0.547580122053525,TRUE
46,200.913169456645,13.273165879676,-93.4565847283224,0.534800726031191,0.296393830481586,0.349575991764621,0.377260838866539,0.544624522656905,TRUE
47,200.968908230385,13.2174271059359,-93.4844541151925,0.465591258592606,0.320754050579794,0.348094122434726,0.376385548886665,0.543921599398062,TRUE
48,200.625930561111,13.5604047752099,-93.3129652805554,0.480964512353041,0.315270860420572,0.346931958972792,0.374899280811417,0.548228976742816,TRUE
49,200.4909059004,13.6954294359211,-93.2454529501999,0.500778576972494,0.308263482144442,0.345800712454074,0.375274144476793,0.549913029163133,TRUE
50,200.434480541552,13.7518547947683,-93.2172402707762,0.56202103479258,0.287050843814285,0.345503968235577,0.375395479559322,0.550614830700033,TRUE
