"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","R2","converge"
21,129.295812052705,3.7699026032715,-55.6479060263524,-0.0723263481773563,0.528828901605691,0.371752222816259,TRUE
22,129.997089353309,3.06862530266758,-55.9985446766543,-0.122332862439276,0.548682296509771,0.357526460610016,TRUE
23,129.574048301372,3.49166635460463,-55.7870241506858,-0.0559704291376169,0.522317317824883,0.366149654671021,TRUE
24,130.248502188811,2.81721246716532,-56.1242510944055,-0.113483083076924,0.545176212907243,0.352341025652391,TRUE
25,131.463735951495,1.60197870448164,-56.7318679757473,-0.256079648096228,0.601055331693453,0.326622549418233,TRUE
26,131.552120758759,1.51359389721731,-56.7760603793795,-0.247235694637842,0.597637088876201,0.324708859348136,TRUE
27,131.544644150857,1.52107050511947,-56.7723220754284,-0.237759351178634,0.593966126147292,0.324870971933095,TRUE
28,131.527280584471,1.53843407150563,-56.7636402922353,-0.281677952579065,0.610904769237372,0.325247295320857,TRUE
29,131.811407752683,1.25430690329358,-56.9057038763413,-0.324448210958967,0.627200637523679,0.319060345510237,TRUE
30,131.928017385971,1.13769727000562,-56.9640086929853,-0.350040917107635,0.636846004815339,0.31650315639156,TRUE
31,131.748115152715,1.31759950326162,-56.8740575763573,-0.28873882555419,0.613609375494523,0.320443925191766,TRUE
32,132.018914355221,1.04680030075528,-57.0094571776105,-0.327006592795976,0.628168550609182,0.314502526912445,TRUE
33,131.870567310495,1.19514734548076,-56.9352836552477,-0.322857066788434,0.62659825389604,0.317764320744769,TRUE
34,131.810465264552,1.25524939142403,-56.9052326322761,-0.313125860379957,0.622907478716692,0.319080970995264,TRUE
35,131.640662886858,1.42505176911783,-56.8203314434292,-0.28068837323164,0.610525286391116,0.32278578416419,TRUE
36,131.430536020334,1.63517863564178,-56.7152680101672,-0.25908619375433,0.602215631507857,0.327339851381946,TRUE
37,131.469084559133,1.59663009684371,-56.7345422795663,-0.255098992893148,0.600676679002663,0.326506911556748,TRUE
38,131.41482528425,1.65088937172624,-56.707412642125,-0.230219139723398,0.591039255042408,0.327678998180525,TRUE
39,131.270166661814,1.79554799416215,-56.635083330907,-0.20490121639987,0.581175347583331,0.330792945818648,TRUE
40,131.309854335587,1.75586032038902,-56.6549271677936,-0.208007744325218,0.582388539744356,0.329940197770674,TRUE
41,131.226217601719,1.83949705425741,-56.6131088008594,-0.190923340261462,0.57570717317961,0.331735869010461,TRUE
42,131.330340632554,1.73537402342228,-56.665170316277,-0.222183432893213,0.587914454773472,0.329499553736452,TRUE
43,131.279122553685,1.78659210229134,-56.6395612768424,-0.204880413683238,0.581167220883395,0.330600619237395,TRUE
44,131.304124182538,1.76159047343847,-56.6520620912689,-0.164525530560506,0.565341274945937,0.330063392037425,TRUE
45,131.404700413464,1.6610142425121,-56.7023502067321,-0.205154398856127,0.581274251977006,0.327897463918296,TRUE
46,131.409380602118,1.6563340538581,-56.7046903010591,-0.211526733712068,0.583761863181392,0.327796488510098,TRUE
47,131.405157861835,1.66055679414112,-56.7025789309176,-0.212276200281273,0.58405421912387,0.327887595169595,TRUE
48,131.409109637609,1.65660501836751,-56.7045548188044,-0.208282030347894,0.582495619159529,0.327802335042301,TRUE
49,131.413814338669,1.65190031730711,-56.7069071693346,-0.193522774528005,0.576725214162253,0.327700814989791,TRUE
50,131.502568463987,1.56314619198926,-56.7512842319935,-0.212501711216354,0.584142178544671,0.325782488709731,TRUE
