"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","R2","converge"
34,-391.469716249731,59.7332362948484,204.734858124865,9.49454060814131,1.10592238024335e-21,0.383396107681293,TRUE
35,-390.168942676317,58.4324627214346,204.084471338159,9.54931636949379,6.52774621157496e-22,0.381076744832994,TRUE
36,-389.331726105325,57.5952461504424,203.665863052663,9.59952232080118,4.01578867910798e-22,0.379579300914958,TRUE
37,-389.158388682505,57.421908727622,203.579194341252,9.72456178619534,1.18461661390099e-22,0.37926881553062,TRUE
38,-389.298832621751,57.5623526668687,203.649416310876,9.88759215376989,2.35612716132922e-23,0.379520393457735,TRUE
39,-389.07989511734,57.3434151624576,203.53994755867,9.95835271499881,1.15936346810557e-23,0.379128164987032,TRUE
40,-389.26377329765,57.5272933427673,203.631886648825,10.0997784147826,2.76835755584516e-24,0.379457601109463,TRUE
41,-388.99172140535,57.2552414504675,203.495860702675,10.1787644435385,1.2333671409129e-24,0.378970130668386,TRUE
42,-389.098699069658,57.362219114775,203.549349534829,10.2881012164066,3.98665721544735e-25,0.37916186220733,TRUE
43,-388.701375410474,56.9648954555916,203.350687705237,10.3368732304444,2.3997100672002e-25,0.378449456023121,TRUE
44,-389.493291917277,57.7568119623947,203.746645958639,10.5345098756357,2.99472301250426e-26,0.379868560300244,TRUE
45,-389.718107364894,57.9816274100117,203.859053682447,10.6242065999204,1.14979607864804e-26,0.380270833318808,TRUE
46,-390.273432905208,58.5369529503251,204.136716452604,10.7532523122081,2.86040849467244e-27,0.381263380866396,TRUE
47,-391.378186117689,59.6417061628067,204.689093058845,10.9558829118471,3.11340799870829e-28,0.383233189485234,TRUE
48,-391.366422922363,59.6299429674806,204.683211461182,11.0304735938181,1.36213318487044e-28,0.383212248561523,TRUE
49,-391.942477243695,60.2059972888125,204.971238621848,11.1802756033616,2.54657850358116e-29,0.38423690622671,TRUE
50,-392.016400788115,60.279920833232,205.008200394057,11.2307507288904,1.44010432940459e-29,0.384368274026638,TRUE
