"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
38,281.637308064725,-2.51161706894442,-133.818654032362,0.401968941720252,0.343853441876282,0.545541481536018,0.429205522752414,0.198017145121383,TRUE
39,281.69145475629,-2.5657637605097,-133.845727378145,0.414105601505978,0.33939838534489,0.53738504104748,0.427000475198,0.197185179515889,TRUE
40,281.671876772156,-2.54618577637581,-133.835938386078,0.442284776509382,0.329141572859946,0.531386282000072,0.428996345792216,0.197486109954772,TRUE
41,281.690965046868,-2.56527405108784,-133.845482523434,0.450320064599123,0.326239836681673,0.527379264081318,0.428729529497609,0.197192708347189,TRUE
42,281.810934476786,-2.68524348100567,-133.905467238393,0.469619935896928,0.31931328942901,0.522137681570973,0.429605419995145,0.195345868225699,TRUE
43,281.768296748197,-2.64260575241644,-133.884148374098,0.479479474083452,0.315798783524385,0.514311001154158,0.428704439469885,0.19600280152907,TRUE
44,281.833072148024,-2.70738115224384,-133.916536074012,0.485986815866804,0.313488256809712,0.511038469081774,0.431187258675281,0.195004543328538,TRUE
45,281.733919787218,-2.60822879143734,-133.866959893609,0.475982602019205,0.317043386363375,0.507057603458461,0.43188450940338,0.196532010943791,TRUE
46,281.688780066423,-2.56308907064243,-133.844390033211,0.481330795854629,0.315140706525568,0.501887179229654,0.430164671089193,0.197226299423116,TRUE
47,281.65469490096,-2.52900390517942,-133.82734745048,0.490452604716202,0.311906830031319,0.496281190971905,0.429229323752434,0.197750103578627,TRUE
48,281.718202033904,-2.59251103812346,-133.859101016952,0.5039517008576,0.307147659040807,0.49226642348854,0.428464163702831,0.19677384182961,TRUE
49,281.642068098599,-2.51637710281818,-133.821034049299,0.512752630576918,0.304062184470409,0.486786356752168,0.424429634571409,0.197944046675529,TRUE
50,281.621754407137,-2.4960634113562,-133.810877203568,0.514490209498523,0.303454651836868,0.481425745039438,0.421399223058072,0.198255944863137,TRUE
