"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,596.13170475951,2.25284999483267,-291.065852379755,2.74279563570677,0.00304592927915401,2.47710873988076,2.16333699636806,0.0440842810071521,TRUE
2,586.998790970365,11.3857637839784,-286.499395485182,2.23950776890843,0.0125614481991556,2.53247925197854,2.64049608529317,0.0912133805373906,TRUE
3,586.973364418721,11.4111903356217,-286.486682209361,1.79372574744578,0.0364284768016938,1.94279583117975,2.44107695039964,0.0913406947060249,TRUE
4,580.937901061296,17.4466536930468,-283.468950530648,1.75875639284431,0.0393094472122724,1.41022867344244,2.12633472614062,0.120972921483078,TRUE
5,576.501887481342,21.8826672730011,-281.250943740671,2.00315210975627,0.022580482094088,1.23987589203994,1.79163069714516,0.142025487592594,TRUE
6,566.249461423903,32.1350933304404,-276.124730711951,1.94600929528257,0.025826811527986,1.00373241018199,1.52787513648592,0.188447461292792,TRUE
7,567.904781532755,30.4797732215881,-276.952390766377,1.6861139938876,0.0458869225696524,0.97133848851965,1.23032474375459,0.181156526026754,TRUE
8,567.323841229437,31.0607135249059,-276.661920614719,1.94240269407971,0.0260441847104576,0.931367306330201,1.06593163110009,0.183724052311035,TRUE
9,557.718559390338,40.6659953640051,-271.859279695169,1.87816897336677,0.0301790265767262,0.851391591556865,0.874334504589504,0.224833435031508,TRUE
10,559.487676196229,38.8968785581144,-272.743838098114,1.92476664488475,0.027129279317799,0.816378549831373,0.843778391944598,0.217448006533665,TRUE
11,558.95317654524,39.4313782091025,-272.47658827262,2.13362746701041,0.0164366438721909,0.78819257963016,0.81859756374423,0.219688026955973,TRUE
12,557.147975358152,41.2365793961914,-271.573987679076,2.10036809143446,0.0178482368339973,0.756772295888651,0.709010013988601,0.227197946384229,TRUE
13,556.806849375527,41.5777053788158,-271.403424687764,2.30872500055883,0.0104794230608547,0.738650285146227,0.695488354035742,0.228607535911238,TRUE
14,554.879653755724,43.5049009986185,-270.439826877862,2.56814090341304,0.00511227931003598,0.730336250808556,0.694226402381658,0.236514601230889,TRUE
15,551.063109005975,47.3214457483682,-268.531554502987,2.75678151481954,0.00291866704387259,0.713785385251975,0.654842584996756,0.251894742530609,TRUE
16,549.239947902324,49.1446068520194,-267.619973951162,2.96448112874577,0.00151596919257024,0.70018671278846,0.637338528513202,0.259113539277772,TRUE
17,549.670456508889,48.7140982454537,-267.835228254445,2.94158229298121,0.00163270033221638,0.690895585951451,0.626411900821489,0.257416326731511,TRUE
18,547.175389773981,51.2091649803615,-266.587694886991,3.06039777268094,0.00110521602835807,0.677194227058361,0.598445806906679,0.26718990135333,TRUE
19,546.236990312548,52.1475644417953,-266.118495156274,3.28650133979582,0.00050720145661065,0.663391684002908,0.582567701854375,0.270826751249772,TRUE
20,546.951208104459,51.4333466498841,-266.475604052229,3.42656682622595,0.000305631666203009,0.658158137442647,0.575936426921298,0.268060662796044,TRUE
21,546.136419033139,52.2481357212038,-266.06820951657,3.55756962289205,0.000187150956009641,0.650977955325007,0.563453381488289,0.271215269991716,TRUE
22,545.876584216261,52.507970538082,-265.93829210813,3.74251173129701,9.10950122455085e-05,0.640296868663971,0.559867927767901,0.272217922241694,TRUE
