"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,434.061794106106,-3.04004788328382,-210.030897053053,-0.436757795688051,0.668856495244229,1.72420588695425,1.73977202712715,0.197632615641375,TRUE
2,433.076875173253,-2.05512895043103,-209.538437586627,-0.480228688487523,0.684467605216932,2.12929361352558,2.35336186944344,0.207044528671248,TRUE
3,433.53313775433,-2.51139153150757,-209.766568877165,-0.603447838550628,0.726894597056777,2.05381340609764,2.1167583803857,0.202700884217306,TRUE
4,432.414621686254,-1.39287546343166,-209.207310843127,-0.529908862523653,0.701912439420851,1.84210461965045,1.62531906196567,0.213299282346734,TRUE
5,425.726940750948,5.29480547187381,-205.863470375474,-0.158713030351849,0.563052514212249,1.72761882881636,1.09661102918491,0.273290519870076,TRUE
6,428.46812991888,2.55361630394236,-207.23406495944,0.129497552460358,0.448481980749986,1.56462589819535,0.993614045911793,0.249380955530904,TRUE
7,423.940191707399,7.08155451542331,-204.970095853699,0.643135468419136,0.260068100850135,1.58991331059299,0.801312319437873,0.288390231863338,TRUE
8,423.543017708627,7.47872851419538,-204.771508854313,0.873039837773671,0.191320682021981,1.55193282620727,0.75343760291426,0.291696147048955,TRUE
9,422.13468006277,8.88706616005203,-204.067340031385,1.04946511174124,0.146982052163977,1.50821365304663,0.675511468609615,0.303273228319646,TRUE
10,423.083938840185,7.9378073826374,-204.541969420092,1.16526390152443,0.121956093187787,1.51070577187366,0.64779419828262,0.295494745730484,TRUE
11,422.860946365505,8.16079985731682,-204.430473182753,1.25123417678458,0.105424526254776,1.41315244328376,0.631434326015828,0.297331185234366,TRUE
12,422.03854521922,8.98320100360195,-204.01927260961,1.42470522466724,0.077121214110236,1.31134776724528,0.614908544006565,0.304055312954616,TRUE
13,421.654807846413,9.36693837640888,-203.827403923207,1.66468062117248,0.0479882456063849,1.16835990523959,0.609957202847632,0.307166818982756,TRUE
14,422.68438302757,8.33736319525246,-204.342191513785,1.59175785023063,0.055719562114872,1.0901162163318,0.607041289576527,0.298781250172648,TRUE
15,422.917829197063,8.10391702575873,-204.458914598532,1.68268776748973,0.0462177755011631,1.07899858514264,0.59735027593261,0.296863268355859,TRUE
16,422.798555441763,8.22319078105897,-204.399277720882,1.77853337131118,0.0376581480558816,1.07117952455159,0.593517555800627,0.297843988626411,TRUE
17,422.945011177958,8.07673504486411,-204.472505588979,1.84193140856753,0.0327425918278911,1.04410741874763,0.590254952514987,0.296639540028383,TRUE
18,423.973142892489,7.04860333033304,-204.986571446245,1.78056519215145,0.0374917551903415,1.02719574298482,0.587093055127281,0.288115141140835,TRUE
19,423.02373241208,7.99801381074207,-204.51186620604,1.94518006165027,0.0258766553301931,1.02971467653104,0.581615580246303,0.295991129924583,TRUE
20,422.907678208226,8.11406801459606,-204.453839104113,2.04119214999065,0.0206158658399911,1.02538716218881,0.573281555932295,0.296946797135447,TRUE
21,423.016521685979,8.00522453684329,-204.508260842989,2.05144986928649,0.0201115784080823,1.01774498956493,0.565662733309114,0.296050552517202,TRUE
22,423.505665335623,7.51608088719911,-204.752832667812,1.98664782349874,0.0234807188083919,1.01195389303943,0.559692117472438,0.292006118228408,TRUE
23,423.630673065045,7.3910731577771,-204.815336532523,2.02822128698747,0.0212688341360644,1.01146833939536,0.557160679561267,0.29096810314738,TRUE
24,422.101642523287,8.92010369953533,-204.050821261643,2.3191676792571,0.0101929731102505,0.921531075713893,0.557927332279737,0.30354211519403,TRUE
25,421.708936300647,9.31280992217557,-203.854468150323,2.43875166502853,0.007369046233155,0.900809667923352,0.558743240127319,0.306728918796268,TRUE
26,421.989773434118,9.03197278870419,-203.994886717059,2.47592890133496,0.00664450194754613,0.89164916726839,0.557332305920108,0.304451689126562,TRUE
27,422.524453516364,8.49729270645815,-204.262226758182,2.40229509942639,0.00814627959167503,0.873596219331106,0.557471357216486,0.300091656268044,TRUE
28,422.166760831451,8.85498539137114,-204.083380415725,2.45643611813535,0.0070161374051482,0.864996833581414,0.55582052518297,0.303012011128171,TRUE
29,422.34610500449,8.67564121833209,-204.173052502245,2.42557921726692,0.00764198985847465,0.857697327098527,0.553586461166955,0.301549571657785,TRUE
30,422.719203795274,8.3025424275483,-204.359601897637,2.39019738434445,0.00841965999260677,0.85042418750834,0.554328253079894,0.298495557039521,TRUE
31,422.888121345467,8.13362487735515,-204.444060672733,2.40573415306022,0.00807000252948559,0.843813231931472,0.554388379321583,0.2971076903718,TRUE
32,422.738569571444,8.28317665137843,-204.369284785722,2.44537185318477,0.00723514308223858,0.831505709889703,0.555292792655098,0.298336607616381,TRUE
33,422.943102328389,8.07864389443284,-204.471551164195,2.45013086345346,0.00714021516668746,0.823533710945445,0.556981618906088,0.29665525405393,TRUE
34,422.704924891975,8.31682133084757,-204.352462445987,2.48474193631442,0.00648226897615447,0.81484639981478,0.555733771007087,0.298612727448157,TRUE
35,422.862306953997,8.15943926882557,-204.431153476998,2.49035994033957,0.00638068912723635,0.809026571071625,0.55393361976712,0.297319997359219,TRUE
36,423.163486433381,7.85825978944132,-204.58174321669,2.46262591102837,0.00689618680070486,0.802548004446907,0.551690947046341,0.29483826510712,TRUE
37,423.366566929852,7.6551792929705,-204.683283464926,2.43782003392153,0.0073880641139703,0.79328083471836,0.551884781979706,0.293159026551694,TRUE
38,423.087901961399,7.93384426142359,-204.543950980699,2.50135220929948,0.00618600341940781,0.786705770864729,0.551663220585382,0.295462056465428,TRUE
39,423.25888829248,7.76285793034202,-204.62944414624,2.47059045383003,0.00674451002796542,0.778466024501196,0.552122994503046,0.294049990891161,TRUE
40,422.960950430029,8.06079579279265,-204.480475215015,2.515732777025,0.00593926038146183,0.771625282199994,0.553734777020298,0.29650830877411,TRUE
41,423.041832630402,7.97991359242053,-204.520916315201,2.50186820973691,0.00617699515594902,0.765067976366528,0.553040271905094,0.295841942428789,TRUE
42,423.193752028459,7.82799419436299,-204.59687601423,2.45402456076464,0.00706336662213365,0.75607487257701,0.552493907049496,0.294588303123827,TRUE
43,423.156369671661,7.86537655116149,-204.57818483583,2.46038930921749,0.00693931881912859,0.753615905095787,0.552897714693318,0.294897026875509,TRUE
44,423.074281416564,7.94746480625764,-204.537140708282,2.46026478010955,0.00694172730040712,0.748681594681054,0.552451631149681,0.295574396169228,TRUE
45,423.107693889255,7.91405233356676,-204.553846944628,2.45892916408495,0.00696760550558695,0.743200136601774,0.552739291441131,0.295298778622344,TRUE
46,423.147967748956,7.87377847386625,-204.573983874478,2.44481635413467,0.00724629582931374,0.737680121664013,0.552083345323546,0.294966392530602,TRUE
47,422.883657805462,8.13808841735965,-204.441828902731,2.48324377918581,0.00650959782128236,0.731049288278733,0.551559675812309,0.29714440557356,TRUE
48,422.895812610404,8.12593361241858,-204.447906305202,2.46864639716093,0.00678125813890557,0.726285362881603,0.55285505018165,0.2970444199473,TRUE
49,422.610560827601,8.41118539522159,-204.3052804138,2.5329735284951,0.00565497468260951,0.722003323390886,0.553253150588858,0.299386483039656,TRUE
50,422.663489006832,8.35825721599042,-204.331744503416,2.52965167863417,0.0057087906006814,0.718117941145248,0.553354943187986,0.298952612879427,TRUE
