"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"slope",0.127969337208976,0.0617369116952733,2.07281727729787,0.03926590604178,1.36248601610956,1.20367954976739,1.64511195171555,1.16725576293697,0.73395248698067,0.607861367098564,0.830785901607494,0.127969337208976,0.0617369116952733,0.95,0.00436110371886412,0.253667564606668,2.07281727729787,238,0.0381892878961552
"TPI",0.155770272403746,0.0659358795316027,2.36245081600961,0.0189601860780119,1.55412468841956,1.34950645858432,1.87853646985466,1.24664537396148,0.643449015031691,0.532329297858865,0.741011644397044,0.155770272403746,0.0659358795316027,0.95,0.0268589891649051,0.281553022017825,2.36245081600961,238,0.0181545502475524
"two_DB",-0.210724820838895,0.0615141902008909,-3.42562943852008,0.000722341873508382,1.35267316532958,1.19633172385657,1.63351127927982,1.16304478216859,0.739276881977877,0.612178203287876,0.835888558381063,-0.210724820838895,0.0615141902008909,0.95,-0.35029267526034,-0.0777601464618447,-3.42562943852008,238,0.000613376592460086
"two_EB",-0.430243095816429,0.0640936077156504,-6.71273019495473,1.38717237408724e-10,1.4684923487205,1.28392081604159,1.77305033096799,1.21181366089036,0.680970521141156,0.563999781920491,0.778864231739044,-0.430243095816429,0.0640936077156504,0.95,-0.560456995973887,-0.303836016142527,-6.71273019495473,238,1.91016118457006e-11
"(Intercept)",-2.69721983313562,0.0530854408990106,-50.8090313927465,9.40371209752034e-130,NA,NA,NA,NA,NA,NA,NA,-2.69721983313562,0.0530854408990106,0.95,-2.79948964715759,-2.59133542732684,-50.8090313927465,238,0
"DBH05",-0.177689411527317,0.0672058912150825,-2.64395588414487,0.00873910062496283,1.59617417181382,1.3818713062643,1.93074194711005,1.26339786758322,0.626498046177284,0.517935605789686,0.723656389322798,-0.177689411527317,0.0672058912150825,0.95,-0.312062411967595,-0.0450105729118054,-2.64395588414487,238,0.00819433354171224
"slope",0.133132347450166,0.0623885595921702,2.13392244219843,0.0338718749889125,1.37554723292201,1.21348541372674,1.66063400629283,1.17283725764575,0.726983396910148,0.602179647177275,0.824072534113857,0.133132347450166,0.0623885595921702,0.95,0.00817606276957255,0.260181064866203,2.13392244219843,238,0.0328491300695947
"TPI",0.165331516690906,0.0669236292367787,2.47045055052164,0.0141963094658565,1.58279459606218,1.3715639498798,1.91410789800561,1.2580916485146,0.631793918483098,0.522436588366802,0.729094695210994,0.165331516690906,0.0669236292367787,0.95,0.0351243984437231,0.292376520762659,2.47045055052164,238,0.0134942974076593
"two_DB",-0.206206758170817,0.0619772224283907,-3.32713777886822,0.00101637336739476,1.35746864756322,1.19992040260212,1.63917355271133,1.16510456507698,0.736665264273391,0.61006352765143,0.833388612970847,-0.206206758170817,0.0619772224283907,0.95,-0.351461662989456,-0.0693828840491596,-3.32713777886822,238,0.000877429788808206
"two_EB",-0.433526772560699,0.0650937910081198,-6.66003263670142,1.87802268770995e-10,1.49742376123989,1.30602179954706,1.80853847213584,1.22369267434266,0.667813631574795,0.552932666574144,0.765684003396276,-0.433526772560699,0.0650937910081198,0.95,-0.568460109961183,-0.302739179919883,-6.66003263670142,238,2.73766785091618e-11
