"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"(Intercept)",-1.97986238297488,0.102707836341566,-19.2766438618241,4.86097822703301e-29,NA,NA,NA,NA,NA,NA,NA,-1.97986238297488,0.102707836341566,0.95,-2.17462656537445,-1.77156109130414,-19.2766438618241,67,8.43765648208214e-83
"DBH05",0.34645812890578,0.112959409853211,3.06710285894727,0.00311654175496023,1.19301884827924,1.04483719210955,1.83092348200616,1.09225402186453,0.838209724383115,0.546172469700532,0.957086910335744,0.34645812890578,0.112959409853211,0.95,0.111036312871659,0.569450458663644,3.06710285894727,67,0.00216144466171005
"slope",0.0239371658565643,0.110618882897851,0.2163931259247,0.829338832692492,1.14409216701476,1.02340837793529,1.88697100894426,1.06962244133842,0.874055455347856,0.529949848333648,0.977127040935006,0.0239371658565643,0.110618882897851,0.95,-0.201963648243642,0.260578269975855,0.2163931259247,67,0.828681324061249
"TPI",-0.24631209387321,0.126434370318199,-1.94814189569904,0.0555886835918962,1.49462683503396,1.21838316895099,2.1203047703306,1.2225493180375,0.66906332507892,0.471630311827332,0.820759860677479,-0.24631209387321,0.126434370318199,0.95,-0.48267608737688,-0.00261097235826662,-1.94814189569904,67,0.0513979869797394
"two_DB",-0.106986200117718,0.116708310625966,-0.916697358944674,0.362589179557767,1.27352079466771,1.08662579364184,1.86364143946522,1.12850378584554,0.785224712613292,0.536583904405429,0.920280013461203,-0.106986200117718,0.116708310625966,0.95,-0.328464016341089,0.138925849176426,-0.916697358944674,67,0.359301250440081
"two_EB",0.069720952278985,0.124974678889412,0.55788062748839,0.578785290845522,1.4603149609885,1.19710246823529,2.07502389598138,1.20843492211559,0.68478378070104,0.481922160962417,0.835350378547085,0.069720952278985,0.124974678889412,0.95,-0.207266763669105,0.356038079112592,0.55788062748839,67,0.576925900951423
"(Intercept)",-2.05398792271868,0.0949757755565412,-21.6264401178371,6.26890611522019e-32,NA,NA,NA,NA,NA,NA,NA,-2.05398792271868,0.0949757755565412,0.95,-2.23453209292582,-1.86187054803571,-21.6264401178371,67,1.01305821904203e-103
"DBH05",0.24487028652769,0.105802782470547,2.31440308855635,0.0237192054737659,1.22399069853707,1.06018849444036,1.83357846873603,1.10634113117838,0.816999672624322,0.545381622358025,0.943228496860709,0.24487028652769,0.105802782470547,0.95,0.0160234789187084,0.464737455037307,2.31440308855635,67,0.0206456216326684
"slope",0.0667543259288342,0.109567567280561,0.609252606274461,0.544417497814037,1.31264708173516,1.10866876787852,1.89950589875819,1.14570811367257,0.761819390691155,0.52645269522656,0.901982656112467,0.0667543259288342,0.109567567280561,0.95,-0.135523490045052,0.276543813739283,0.609252606274461,67,0.542357015944167
"TPI",-0.0024266516728677,0.126240934749183,-0.0192223835928417,0.984720831665693,1.74254636427549,1.37606099845481,2.46618528739827,1.32005543984921,0.573872822268221,0.405484537236438,0.726711970706902,-0.0024266516728677,0.126240934749183,0.95,-0.229359208549057,0.228007928138887,-0.0192223835928417,67,0.984663701375727
