"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,420.269495702267,-3.69821668579527,-203.134747851133,-0.881204866071698,0.810896527001097,1.76475260485895,3.18600242682165,0.0532375638036887,TRUE
2,420.195045571808,-3.62376655533677,-203.097522785904,-0.805664909613959,0.789781956122609,2.19424664377538,2.84952191761073,0.0539587440145408,TRUE
3,420.103938164191,-3.53265914771907,-203.051969082095,-0.953419072764341,0.829811109196402,2.32205656626485,2.5271388209661,0.0548403848787671,TRUE
4,418.127786126303,-1.5565071098319,-202.063893063152,-0.671500151523872,0.749049018513308,2.12383350748682,1.85031073040829,0.0737237950884334,TRUE
5,416.808641782784,-0.23736276631297,-201.404320891392,-0.402083368187257,0.656188663749418,2.03570020417866,1.51935133456784,0.0860782041154995,TRUE
6,413.168472760345,3.40280625612667,-199.584236380172,-0.176534576693317,0.570063006528823,1.88894311131176,1.14413017296988,0.119162791314764,TRUE
7,413.209081202905,3.36219781356647,-199.604540601452,-0.0374072373743437,0.514919848939581,1.92011809465864,0.996661075135985,0.118801674999496,TRUE
8,411.559923173117,5.01135584335458,-198.779961586558,0.0991113713693946,0.460524921748582,1.90365323043956,0.956567291579551,0.133326145404415,TRUE
9,412.678923723445,3.89235529302607,-199.339461861723,0.0661252359188858,0.47363905972978,1.89767359336466,0.925757737689555,0.123502315710512,TRUE
10,411.72407124219,4.84720777428117,-198.862035621095,0.224633214392363,0.411132311902077,1.81531586110211,0.8958636987057,0.131893317600161,TRUE
11,411.150369602211,5.42090941426068,-198.575184801105,0.339878264875414,0.366974102710791,1.83961441931961,0.864999732001792,0.136888815612133,TRUE
12,410.708106130734,5.86317288573792,-198.354053065367,0.443994095664884,0.328523426347455,1.68036647338731,0.842099528177901,0.140716446735085,TRUE
13,410.24011927681,6.33115973966187,-198.120059638405,0.562240697215232,0.286976018381659,1.58855238434829,0.823143717454781,0.144744704445419,TRUE
14,410.298866084437,6.27241293203463,-198.149433042218,0.620152704205394,0.267578628073537,1.46744952545612,0.803571824556938,0.144240270227522,TRUE
