"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
19,646.213151755265,14.7752951664967,-316.106575877632,5.81204691289542,3.08567696108323e-09,0.747204736617666,0.609762345821625,0.443610010165005,TRUE
20,645.887572603044,15.1008743187175,-315.943786301522,5.841710572411,2.5833757835598e-09,0.742260447316688,0.609605894385641,0.445162651028718,TRUE
21,645.455376693461,15.5330702283007,-315.72768834673,5.79538171671692,3.40829788999224e-09,0.738297429071892,0.604003169364704,0.447216365802155,TRUE
22,645.087747369115,15.9006995526463,-315.543873684558,5.89253849191073,1.90153734155029e-09,0.725143523270917,0.600563785233027,0.44895668541269,TRUE
23,644.649344191374,16.3391027303873,-315.324672095687,5.86004404684726,2.31372206308386e-09,0.716486375009653,0.596101043489456,0.451024160752772,TRUE
24,644.019927244994,16.9685196767672,-315.009963622497,5.72767416805814,5.09084421400279e-09,0.71069638176354,0.595410691025235,0.453977530901961,TRUE
25,643.491700365483,17.4967465562783,-314.745850182742,5.69109581868359,6.31133224840891e-09,0.70413917761112,0.594611470647958,0.456442604849749,TRUE
26,643.037142552142,17.9513043696196,-314.518571276071,5.60233790060697,1.05739889501747e-08,0.697731245551249,0.593612219319302,0.458554090290576,TRUE
27,642.883585098589,18.1048618231719,-314.441792549295,5.53038302132516,1.59766161030393e-08,0.692771085782251,0.592580841482767,0.459265346810551,TRUE
28,642.678176999601,18.3102699221608,-314.3390884998,5.38218126421767,3.67943024672185e-08,0.687645504317031,0.592568577324652,0.460215162428497,TRUE
29,642.37562278949,18.6128241322712,-314.187811394745,5.21187217842512,9.34721717651608e-08,0.681539629250519,0.591946965126584,0.461610846661715,TRUE
30,642.068661935778,18.9197849859835,-314.034330967889,5.03409192820932,2.40059623066683e-07,0.674122993081113,0.592347791649166,0.463022805675242,TRUE
31,641.578823160671,19.40962376109,-313.789411580336,4.91320058163926,4.48007629744984e-07,0.669780648661077,0.591305443589073,0.465267544955206,TRUE
32,641.372645429431,19.6158014923308,-313.686322714715,4.82038222202735,7.16417146548899e-07,0.66776823705792,0.592126002083495,0.466209291389827,TRUE
33,640.576228736457,20.4122181853044,-313.288114368228,4.76586727900867,9.40215077784752e-07,0.659498782505641,0.589965953458956,0.469829962987757,TRUE
34,640.043814921464,20.944632000297,-313.021907460732,4.73633525087961,1.08808745266584e-06,0.653497530237969,0.590254020148631,0.472235376712336,TRUE
35,639.568662606348,21.4197843154137,-312.784331303174,4.62410946035748,1.88105586121867e-06,0.650286462605639,0.588699196951081,0.474371969565667,TRUE
36,639.073867900105,21.9145790216563,-312.536933950053,4.5710463022967,2.42647514151232e-06,0.6468933634283,0.588263830462525,0.476586799887025,TRUE
37,638.434239839363,22.5542070823985,-312.217119919681,4.53095846741879,2.93583411416519e-06,0.641677774527051,0.587661081517504,0.479434777992107,TRUE
38,637.627951762454,23.3604951593073,-311.813975881227,4.53476986966969,2.88331631010071e-06,0.636132599991081,0.587526320268157,0.483000622597128,TRUE
39,636.94802330199,24.0404236197716,-311.474011650995,4.62079249891087,1.91138484964509e-06,0.630668732552739,0.588209651484933,0.485986821447145,TRUE
40,635.927576570487,25.0608703512745,-310.963788285243,4.60331324093818,2.07911042154076e-06,0.624440079052872,0.5879136320466,0.49043312941495,TRUE
41,635.338875070396,25.6495718513652,-310.669437535198,4.57612708772097,2.36831433615322e-06,0.620865285000414,0.586247675327052,0.492979046508377,TRUE
42,634.697238386616,26.291208535145,-310.348619193308,4.54460507115708,2.75191739764024e-06,0.618501644931465,0.586465088071953,0.495738029740466,TRUE
43,633.865690652667,27.1227562690948,-309.932845326333,4.55535375374287,2.61487453568554e-06,0.615123479229893,0.586408333847143,0.499289183531153,TRUE
44,633.313467308162,27.6749796135995,-309.656733654081,4.5641474546397,2.50764103951615e-06,0.612759386043259,0.585851216431107,0.5016323418875,TRUE
45,632.316609061085,28.6718378606766,-309.158304530542,4.58854664090104,2.23171295266237e-06,0.608085841426813,0.584417541024885,0.505831825446016,TRUE
46,631.56362669722,29.4248202245416,-308.78181334861,4.5983404945914,2.12934789055353e-06,0.605681588528612,0.582807612576485,0.508978266359604,TRUE
47,631.200057453182,29.7883894685789,-308.600028726591,4.585036725291,2.26953322761501e-06,0.604196721607482,0.583604660213329,0.510489643042304,TRUE
48,630.449030157645,30.5394167641165,-308.224515078822,4.68400587103203,1.40660972109702e-06,0.599956722778674,0.580983350657559,0.513595626806558,TRUE
49,629.751082567409,31.2373643543522,-307.875541283705,4.69862703133826,1.30958129967682e-06,0.597540948089284,0.580358588767334,0.516462792378234,TRUE
50,628.865355388054,32.1230915337075,-307.432677694027,4.68252423093336,1.41681839579644e-06,0.595878603432993,0.578927691989811,0.520074805599046,TRUE
