"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"(Intercept)",-2.84788848158055,0.0732239955573453,-38.8928309620885,3.82128338630298e-87,NA,NA,NA,NA,NA,NA,NA,-2.84788848158055,0.0732239955573453,0.95,-2.98804959469841,-2.70085017337351,-38.8928309620885,172,0
"DBH05",0.275489986937777,0.0750988768987271,3.66836360694559,0.00032525642272414,1.04595572757156,1.00165253720398,2.27799173994154,1.02271976981555,0.956063410371815,0.438983154533152,0.998350189169797,0.275489986937777,0.0750988768987271,0.95,0.137860126842953,0.419812318202653,3.66836360694559,172,0.000244107859945668
"slope",-0.359928888479431,0.0993995103985987,-3.62103281028339,0.00038581222757017,1.83237732345099,1.53178193469395,2.3028874495223,1.35365332469247,0.54573912654445,0.434237461412817,0.652834438995915,-0.359928888479431,0.0993995103985987,0.95,-0.540603968939364,-0.171220459677042,-3.62103281028339,172,0.000293429295498341
"TPI",-0.454433659488531,0.100426957770889,-4.52501668451675,1.12280359406396e-05,1.87045399838109,1.5602132997651,2.35250299058469,1.36764542129204,0.534629560986541,0.425079162067913,0.640938005175674,-0.454433659488531,0.100426957770889,0.95,-0.647141298287335,-0.261077473093342,-4.52501668451675,172,6.0390741263132e-06
"two_DB",-0.0639358303818488,0.0737324422837248,-0.867132952626493,0.387077275490902,1.00823938215958,1.0000000002614,259709.950490679,1.0041112399329,0.991827950479444,3.85044931128231e-06,0.999999999738602,-0.0639358303818488,0.0737324422837248,0.95,-0.203236462162416,0.0890693070566908,-0.867132952626493,172,0.385869167209152
"two_EB",-0.0290945959392098,0.0752176460715085,-0.386805456681666,0.699378371763859,1.04926670996293,1.00217396458894,2.11648953387931,1.02433720520292,0.953046532883262,0.472480484307949,0.997830751280963,-0.0290945959392098,0.0752176460715085,0.95,-0.171635803599801,0.131593211849894,-0.386805456681666,172,0.698900237236683
"(Intercept)",-2.86254764633669,0.0688174918395132,-41.5962216846312,1.10254150537867e-91,NA,NA,NA,NA,NA,NA,NA,-2.86254764633669,0.0688174918395132,0.95,-2.99445941819348,-2.72456153936364,-41.5962216846312,172,0
"DBH05",0.288772695414146,0.0703634224836269,4.10401718991627,6.26047210636761e-05,1.03955984293616,1.00086941941682,2.80003016135153,1.01958807512454,0.961945583792055,0.357139010073133,0.999131335816692,0.288772695414146,0.0703634224836269,0.95,0.159126764830072,0.424697932073336,4.10401718991627,172,4.06037273814526e-05
"slope",-0.378880263784841,0.0932648813023872,-4.06241082917824,7.37034463411093e-05,1.82638304870953,1.52730885287247,2.29508340221178,1.35143740095852,0.547530267928499,0.435714013284353,0.654746417608504,-0.378880263784841,0.0932648813023872,0.95,-0.549776637180203,-0.201147179623787,-4.06241082917824,172,4.85685028342634e-05
"TPI",-0.432627579791895,0.0947936750508889,-4.56388656268093,9.52332396614006e-06,1.88674976881065,1.57238982249249,2.37375809559586,1.37359010218138,0.530011990212338,0.421272918186291,0.63597460737493,-0.432627579791895,0.0947936750508889,0.95,-0.615609452567767,-0.248481692611986,-4.56388656268093,172,5.02152185778494e-06
"two_DB",-0.172949929554913,0.0694296863647393,-2.49100836559083,0.013686226489307,1.01215259012972,1.00000009152178,1614.66443461062,1.00605794571174,0.987993322105548,0.000619323729788568,0.999999908478225,-0.172949929554913,0.0694296863647393,0.95,-0.308983321022692,-0.0364384461617439,-2.49100836559083,172,0.0127381120537034
"two_EB",-0.0656922769983523,0.0717613043392835,-0.915427577622653,0.361248824778765,1.08127517401386,1.01097835529991,1.60169795297449,1.03984382193378,0.924833959044714,0.624337440241411,0.989140860195118,-0.0656922769983523,0.0717613043392835,0.95,-0.205755414541533,0.0794969077701405,-0.915427577622653,172,0.3599672062993
"(Intercept)",-2.85810615160055,0.0719859840900033,-39.7036476993507,1.56506683226386e-88,NA,NA,NA,NA,NA,NA,NA,-2.85810615160055,0.0719859840900033,0.95,-2.9959519451585,-2.71361376458708,-39.7036476993507,172,0
"DBH05",0.253314769773104,0.0746819001020316,3.39191650757441,0.000861185626587935,1.07025703171806,1.00724412135755,1.68138705333625,1.03453227678892,0.934354991711406,0.594747056018882,0.992807978518864,0.253314769773104,0.0746819001020316,0.95,0.11679377557726,0.396434465178019,3.39191650757441,172,0.000694055860626602
"slope",-0.389254779646218,0.0994607702983022,-3.91365136705424,0.000130790199561915,1.89828321965495,1.58101077118201,2.38880857763115,1.37778199278948,0.526791781988026,0.418618724565886,0.632506759743558,-0.389254779646218,0.0994607702983022,0.95,-0.573064684318098,-0.197194104246301,-3.91365136705424,172,9.09108672523542e-05
"TPI",-0.447536852033504,0.0996132912457644,-4.49274234830117,1.28633691747355e-05,1.90410963637752,1.58536675257443,2.39641383969233,1.37989479177853,0.525179843059066,0.41729019564016,0.630768873117928,-0.447536852033504,0.0996132912457644,0.95,-0.641408732544747,-0.252576464515837,-4.49274234830117,172,7.0311832363704e-06
"two_DB",-0.163354580712862,0.0733820949960628,-2.22608227145364,0.0273076802344373,1.03332654137817,1.00037791117916,3.93894021000169,1.01652670470488,0.96774829635778,0.253875394569539,0.999622231583752,-0.163354580712862,0.0733820949960628,0.95,-0.323228834886048,-0.0113902992565667,-2.22608227145364,172,0.0260086712049047
"two_EB",-0.0383312903062695,0.0795058529172466,-0.482119100667551,0.630334272615132,1.2129854005683,1.08344565930764,1.54362061767648,1.10135616426672,0.824412230791474,0.64782757404811,0.922981223293689,-0.0383312903062695,0.0795058529172466,0.95,-0.203147985542571,0.127268060859522,-0.482119100667551,172,0.62972134180657
"(Intercept)",-2.85725046021319,0.0707552208846791,-40.3821855756779,1.12370388577912e-89,NA,NA,NA,NA,NA,NA,NA,-2.85725046021319,0.0707552208846791,0.95,-2.99279267000926,-2.71528699550442,-40.3821855756779,172,0
"DBH05",0.234466512100899,0.0767658600455679,3.05430710945882,0.00261498552099753,1.17050297449383,1.05671269820893,1.5126059106577,1.08189785769907,0.854333582904764,0.661110731456277,0.946331014754478,0.234466512100899,0.0767658600455679,0.95,0.0927163268850406,0.381675814762529,3.05430710945882,172,0.00225581025762066
"slope",-0.390327631335739,0.0994521068054188,-3.92477991541624,0.000125365379750635,1.96455529577117,1.6305900273764,2.47539110707324,1.40162594716678,0.509021050286832,0.403976566427252,0.613274939261702,-0.390327631335739,0.0994521068054188,0.95,-0.568807419383104,-0.202169904496436,-3.92477991541624,172,8.68090662905523e-05
"TPI",-0.41523917053949,0.0988509512930923,-4.20065932707424,4.26524369362247e-05,1.94087688626035,1.6128679269385,2.44443733500809,1.39315357597802,0.51523103143692,0.409092098896735,0.620013569181807,-0.41523917053949,0.0988509512930923,0.95,-0.609187711261776,-0.219403399911942,-4.20065932707424,172,2.66138800350768e-05
"two_DB",-0.134079916782486,0.0755772793182172,-1.77407705056362,0.0778196346779121,1.13453732837386,1.03593287486952,1.50372514839685,1.06514662294628,0.881416569548494,0.665015146595185,0.965313510420212,-0.134079916782486,0.0755772793182172,0.95,-0.30348938594942,0.0214323968105039,-1.77407705056362,172,0.0760504062647827
"two_EB",-0.10997609884004,0.0844812068231479,-1.30178181604653,0.19473174789921,1.41760912554744,1.22576557654781,1.77247109327833,1.19063391751934,0.705413066252539,0.564184095183419,0.815816677456677,-0.10997609884004,0.0844812068231479,0.95,-0.285214419323747,0.0639758639171926,-1.30178181604653,172,0.192990981628192
"(Intercept)",-2.86244679655152,0.0699850217442349,-40.9008488560957,1.53723155585325e-90,NA,NA,NA,NA,NA,NA,NA,-2.86244679655152,0.0699850217442349,0.95,-2.99654653262549,-2.72206484904912,-40.9008488560957,172,0
"DBH05",0.202652807237159,0.0800107901335771,2.53281847234395,0.012209420830713,1.29969120110149,1.14200176657496,1.6324908357407,1.14003999978136,0.769413533885972,0.612560865951983,0.875655387993972,0.202652807237159,0.0800107901335771,0.95,0.054051944638598,0.354541074498599,2.53281847234395,172,0.0113149532516419
"slope",-0.403532638950264,0.0998641538664257,-4.04081568137065,8.01805946889801e-05,2.02470760259834,1.67564578393428,2.55410674615409,1.42292220539225,0.493898476361072,0.391526314045321,0.596784839366276,-0.403532638950264,0.0998641538664257,0.95,-0.580019298417851,-0.216589553988353,-4.04081568137065,172,5.32656113547978e-05
"TPI",-0.438254748926754,0.0979546271363196,-4.4740586712341,1.39124069603759e-05,1.94801802887438,1.61821183650315,2.45377058477963,1.39571416446004,0.513342271569132,0.407536061522152,0.617966064418942,-0.438254748926754,0.0979546271363196,0.95,-0.630379429796996,-0.243991351809843,-4.4740586712341,172,7.67486677141269e-06
"two_DB",-0.194611589238652,0.07913815328743,-2.45913735858634,0.0149167646288828,1.27149566434257,1.12255179768912,1.60145911481277,1.12760616544189,0.786475351858201,0.62443055258199,0.890827489705679,-0.194611589238652,0.07913815328743,0.95,-0.381213511857586,-0.0275205668100748,-2.45913735858634,172,0.0139271320838084
