"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,225.530794934042,-1.55278898882884,-105.765397467021,0.986544889844683,0.161932899210253,2.60242058705539,1.24412836805216,0.282990125982636,TRUE
2,223.036143914306,0.941862030907487,-104.518071957153,0.0606362501327887,0.475824451598046,2.37038560953201,2.61939014348671,0.319254241804508,TRUE
3,223.771352793234,0.206653151979282,-104.885676396617,0.533451673009695,0.296860477990527,1.54982714518865,2.74313959929224,0.308794161425863,TRUE
4,221.063668779227,2.9143371659865,-103.531834389613,0.413653306206221,0.339564014062615,1.52936810553871,2.64325753581959,0.346417713808219,TRUE
5,223.92353954878,0.0544663964333552,-104.96176977439,0.797183602658178,0.212672203857057,1.36438417621237,2.31396244537567,0.30660556633027,TRUE
6,221.035026227628,2.94297971758516,-103.517513113814,0.617790513230535,0.268356718886619,1.37430466393151,1.97317620836516,0.346802753144652,TRUE
7,219.139100754126,4.83890519108724,-102.569550377063,0.681595560244817,0.247747361546615,1.36913781415084,1.78859022248592,0.371712605172313,TRUE
8,218.143819361644,5.83418658356968,-102.071909680822,0.98476840207873,0.162368922422061,1.12698920531453,1.56545973620678,0.384346630602415,TRUE
9,214.81058673907,9.16741920614302,-100.405293369535,0.919338483465285,0.178959277417385,1.10489664822238,1.3161158079401,0.424564723879224,TRUE
10,214.199712848738,9.77829309647586,-100.099856424369,1.13720019014785,0.127727303752327,1.08758097929875,1.30377678394415,0.431601481685108,TRUE
11,210.329036183142,13.6489697620715,-98.164518091571,1.05652299466265,0.145364670489121,0.808384531450571,1.2833321208178,0.473950898793344,TRUE
12,213.644156701073,10.3338492441403,-99.8220783505366,1.6298242896834,0.0515693193072656,0.732343701862074,0.749044310052767,0.437914893665466,TRUE
13,209.875707762731,14.1022981824823,-97.9378538813656,1.41526296858166,0.0784957041315794,0.66318030875008,0.734940085974141,0.478669070758804,TRUE
14,208.682152153925,15.2958537912886,-97.3410760769624,1.39407737505278,0.0816471202669521,0.659953342088291,0.706990514013298,0.490860864298193,TRUE
15,207.544073469792,16.4339324754212,-96.7720367348961,1.36470527146138,0.0861728510781037,0.640053530962394,0.703605479909651,0.502182403100786,TRUE
16,205.664953204594,18.3130527406194,-95.832476602297,1.27377574876206,0.101371451070169,0.61936112919328,0.658540537189036,0.520251007359074,TRUE
17,205.072336407048,18.9056695381656,-95.5361682035239,1.40427878214502,0.0801179249923704,0.59794161263152,0.643404047398095,0.525792963154185,TRUE
18,203.834678157162,20.1433277880518,-94.9173390785808,1.42461399660085,0.0771344059252068,0.588240395830793,0.631949738311661,0.537133160031873,TRUE
19,202.755728396903,21.2222775483106,-94.3778641984514,1.32643332590155,0.0923481031099727,0.579249540101122,0.620141331932178,0.546767490551852,TRUE
20,203.548450060937,20.4295558842761,-94.7742250304687,1.48145616031366,0.06924252943059,0.57493361574296,0.615571064183473,0.539711537167144,TRUE
21,203.548379870803,20.42962607441,-94.7741899354017,1.55838609360475,0.0595708755831763,0.564353863763557,0.596299749320736,0.539712167437939,TRUE
22,202.00669450877,21.9713114364432,-94.0033472543851,1.61169963974899,0.0535136580624639,0.555361741561786,0.590113076440788,0.553321654168122,TRUE
23,201.75472310749,22.2232828377236,-93.8773615537449,1.67188818355102,0.0472731866562106,0.547217943911859,0.58475970424273,0.555502160337095,TRUE
24,201.325183075156,22.6528228700574,-93.662591537578,1.80611660963632,0.0354500634507894,0.541439696046042,0.564344744910221,0.559191471099356,TRUE
25,201.126192346207,22.8518135990068,-93.5630961731033,1.96607890522452,0.0246447483564795,0.536483500733634,0.557940058045755,0.560888795704722,TRUE
26,201.309539809735,22.6684661354783,-93.6547699048676,2.08256988013696,0.0186452235294253,0.529646574502046,0.555001952433062,0.559325172562706,TRUE
27,200.668281985289,23.3097239599244,-93.3341409926445,2.17490138263202,0.0148187536473112,0.524060920743568,0.55437215603693,0.564766497244183,TRUE
28,201.00533914602,22.9726667991936,-93.5026695730099,2.19038441331695,0.0142481847316701,0.520579532474149,0.54362997110738,0.561916009044371,TRUE
29,201.678762018677,22.2992439265364,-93.8393810093385,2.32107092548916,0.0101415081295413,0.519093756348038,0.542450356813161,0.556157135296241,TRUE
30,201.558859122707,22.4191468225065,-93.7794295613535,2.33648636167391,0.00973295379602945,0.517050860830212,0.540126730314562,0.557188767460365,TRUE
31,201.945094761424,22.0329111837892,-93.9725473807121,2.41197484248717,0.00793318813741893,0.513649721955742,0.524373088701288,0.553855846182814,TRUE
32,202.44809893664,21.5299070085738,-94.2240494683198,2.54688232765829,0.00543450384762896,0.510106771821257,0.517158068957948,0.549472448271509,TRUE
33,202.321110242069,21.6568957031444,-94.1605551210345,2.63042639260403,0.00426389172491568,0.504826905779254,0.516036260477998,0.550583688093391,TRUE
34,202.679076319216,21.2989296259969,-94.3395381596082,2.75910519841428,0.00289799367930663,0.500313323702893,0.508573924805692,0.547443210098211,TRUE
35,202.8893003467,21.0887055985135,-94.44465017335,2.78532913988057,0.00267367066036129,0.498048378650907,0.505672226293863,0.545587252854988,TRUE
36,203.202328338161,20.7756776070523,-94.6011641690806,2.88836359297343,0.00193625975737232,0.494302197710583,0.496769254040077,0.542807612986112,TRUE
37,203.720586231412,20.2574197138015,-94.860293115706,2.93699217778151,0.00165706231532554,0.490857395961845,0.488165978840729,0.538162881546185,TRUE
38,204.274263354792,19.7037425904215,-95.137131677396,2.96653886420123,0.00150586147309922,0.48825990150323,0.483242362198053,0.53314120132034,TRUE
39,203.915335617462,20.0626703277518,-94.9576678087308,3.01419943008333,0.00128829187621642,0.485737059447269,0.482666925385868,0.536403617968107,TRUE
40,204.188725527879,19.7892804173349,-95.0943627639393,3.06070642297824,0.0011040774495327,0.482508450539859,0.473395836165678,0.53392105308029,TRUE
41,204.128715132081,19.8492908131328,-95.0643575660403,3.09569443383288,0.000981762961895666,0.479167545343693,0.468922226045629,0.534467283659457,TRUE
42,204.499886678383,19.4781192668306,-95.2499433391914,3.16156016144455,0.000784631992341686,0.4769889226234,0.465292016336679,0.531077035205035,TRUE
43,204.349835614237,19.6281703309764,-95.1749178071185,3.20844086351051,0.000667283757530534,0.475220677072407,0.464651630600935,0.53245096778002,TRUE
44,204.150057264019,19.8279486811943,-95.0750286320096,3.27845746240498,0.000521880470074657,0.472880315221008,0.460865066819974,0.534273105576398,TRUE
45,204.398852670865,19.5791532743488,-95.1994263354323,3.31561356183033,0.000457210898881849,0.47153450928999,0.45590623617974,0.532002651953732,TRUE
46,204.377390745242,19.600615199971,-95.1886953726212,3.33011293936499,0.000434053824296011,0.469835778947953,0.454311096488118,0.5321990055862,TRUE
47,204.322972764807,19.6550331804062,-95.1614863824036,3.34286760111655,0.000414587255088474,0.467376643099736,0.451388435393012,0.532696450821612,TRUE
48,204.736890668896,19.2411152763171,-95.3684453344481,3.37101729943429,0.000374455773969328,0.465614622613093,0.451681288966647,0.528897531091698,TRUE
49,204.878795357175,19.0992105880387,-95.4393976785874,3.40356469369352,0.000332563302145044,0.463352979294716,0.4497257540118,0.52758703520132,TRUE
50,204.943948060341,19.0340578848721,-95.4719740301707,3.41269914029263,0.000321614558911467,0.461001699171803,0.450406646835207,0.526983954036806,TRUE
