"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,1399.28767876462,-3.42319030929116,-692.64383938231,6.77909750391963,6.0464448710701e-12,2.24682385053182,1.5945425776664,0.178504257543647,TRUE
2,1396.08889571931,-0.224407263979856,-691.044447859655,6.7110883709266,9.65890327772011e-12,2.2726129405956,2.2123900810259,0.188310902086343,TRUE
3,1381.06836227235,14.7961261829826,-683.534181136174,6.00773053255305,9.40690943347624e-10,1.53791337262156,2.61000505012956,0.232593037168023,TRUE
4,1359.05738165695,36.8071067983826,-672.528690828473,4.55588177473598,2.60831364472475e-06,1.11213808161441,2.61337947914238,0.292564635069788,TRUE
5,1341.54376693408,54.3207215212522,-663.771883467039,4.0583174331076,2.47137761644886e-05,0.954624526255379,2.47006351830393,0.336468454489018,TRUE
6,1335.9047452237,59.9597432316259,-660.952372611852,4.47509207495698,3.81891954819958e-06,0.897143279624421,2.22031122006187,0.349937111712374,TRUE
7,1326.79475934984,69.0697291054887,-656.39737967492,4.8898553957981,5.04550396702308e-07,0.879174475239877,2.00974512616918,0.371044413352357,TRUE
8,1318.96665460656,76.8978338487664,-652.483327303282,5.06359931154717,2.05706951579781e-07,0.828536905800988,1.66023445071267,0.388561571422426,TRUE
9,1312.67238120317,83.1921072521557,-649.336190601587,4.76008110825793,9.67575879880995e-07,0.815517059647558,1.36309716553201,0.402245933642025,TRUE
10,1309.2753574457,86.5891310096251,-647.637678722852,4.60273731252655,2.08487008786533e-06,0.810541682064961,1.03834524053463,0.409487154219877,TRUE
11,1297.37868999732,98.4857984580046,-641.689344998662,4.53638147651015,2.86138133239021e-06,0.803758378850849,0.909758775376476,0.434076109537214,TRUE
12,1278.64517942514,117.219309030186,-632.322589712572,4.85627664853212,5.98067795905823e-07,0.767840651757272,0.80129406871745,0.47049192658647,TRUE
13,1271.05225581004,124.812232645285,-628.526127905022,5.35784205541149,4.21109076955379e-08,0.743849941807889,0.752502726598393,0.484495493428968,TRUE
14,1257.58685503118,138.277633424152,-621.793427515589,5.87365864915146,2.13140341979159e-09,0.72896247138824,0.718015677780274,0.508320782052547,TRUE
15,1253.64198454753,142.222503907802,-619.820992273764,6.5927952062759,2.15810893087757e-11,0.708383750796328,0.695153112162552,0.515065527943771,TRUE
16,1248.1353371538,147.729151301534,-617.067668576898,7.40387280419598,6.61345616797299e-14,0.704421157760259,0.680935596745687,0.524308401223824,TRUE
17,1245.73897345913,150.125514996203,-615.869486729563,8.22495492949711,9.76321344924294e-17,0.701701857899676,0.667347100031291,0.52826916141647,TRUE
18,1244.88047063315,150.984017822179,-615.440235316575,9.01064579923233,1.02423309318596e-19,0.697358682444295,0.649521366934299,0.529679154735189,TRUE
19,1241.74158936293,154.122899092403,-613.870794681463,9.65307694474206,2.38512513677796e-22,0.690396612525836,0.635339754294069,0.534794569740773,TRUE
20,1242.84640049349,153.018087961844,-614.423200246743,10.1765460933519,1.26180027367708e-24,0.683896256977219,0.624888877424521,0.533001170700849,TRUE
21,1243.23273712721,152.631751328117,-614.616368563606,10.9013608905959,5.67730804759776e-28,0.677843740411306,0.619894256051955,0.532372227948769,TRUE
22,1242.23607804505,153.628410410281,-614.118039022524,11.6214570064331,1.60310572860955e-31,0.673820311496399,0.612476891580823,0.533992834906016,TRUE
23,1241.51339382323,154.351094632101,-613.756696911614,12.22496367626,1.1434194740627e-34,0.667746624157002,0.603012185577285,0.53516403428206,TRUE
24,1244.00492431595,151.859564139382,-615.002462157974,12.6383188602326,6.48997797175544e-37,0.663518313402417,0.595311295599062,0.53111230290898,TRUE
25,1245.17538529809,150.68910315724,-615.587692649045,13.3152735193008,9.43400963291272e-41,0.65671641292089,0.585720051154195,0.529195321396687,TRUE
26,1246.05686398991,149.807624465422,-616.028431994954,13.6768684024662,6.97877576402016e-43,0.652660164274711,0.581063461743697,0.52774586721678,TRUE
27,1248.05104608127,147.813442374062,-617.025523040634,14.0788824141242,2.56066434775698e-45,0.649030194750103,0.577185422075478,0.524448347040775,TRUE
28,1251.68315582295,144.181332632378,-618.841577911476,14.5052824001865,5.6087434005241e-48,0.643256526207953,0.571660466699567,0.518376188061967,TRUE
29,1253.38724462291,142.477243832416,-619.693622311457,15.0453810134007,1.85098020748663e-51,0.639778421780397,0.567507575725403,0.515497503709283,TRUE
30,1253.99780578176,141.866682673573,-619.998902890878,15.4717116569551,2.69278932366101e-54,0.634630297840309,0.563770709583281,0.514461423088289,TRUE
31,1256.70416340289,139.160325052437,-621.352081701447,15.7771037734023,2.23622090094349e-56,0.631608986551512,0.560589407401614,0.509839020120052,TRUE
32,1259.77409604287,136.090392412465,-622.887048021433,16.0280782767988,4.06800520192889e-58,0.628538401035893,0.558040098320004,0.504536001534433,TRUE
33,1260.14064744691,135.723841008419,-623.070323723456,16.4056269606243,8.71589343930482e-61,0.626348334746863,0.556930257343203,0.5038985427004,TRUE
34,1262.07173956569,133.792748889643,-624.035869782843,16.5113244867655,1.52067222949454e-61,0.622596594243899,0.55695271444748,0.500525052181412,TRUE
35,1264.37727335776,131.487215097571,-625.188636678879,16.6788545745998,9.33828528705762e-63,0.61997567090965,0.555738196662571,0.496463773641444,TRUE
36,1266.81636839343,129.048120061901,-626.408184196714,16.7989864628712,1.24124886876726e-63,0.617295918750359,0.554765934301874,0.49212693096168,TRUE
37,1267.72992337576,128.134565079566,-626.864961687882,16.9883644387063,5.00714183428757e-65,0.614346353542876,0.552211570185962,0.490491824865516,TRUE
38,1267.51780602605,128.346682429278,-626.758903013026,17.2397477676172,6.68092682224941e-67,0.610989646382371,0.550394276513356,0.490872003411745,TRUE
39,1267.49913686544,128.365351589892,-626.749568432719,17.552541433452,2.84385033359902e-69,0.607901170361052,0.547906570242873,0.490905448983502,TRUE
40,1268.20272477009,127.661763685244,-627.101362385043,17.8174945538929,2.58503907046456e-71,0.605856655345203,0.545995150785627,0.489643276432468,TRUE
41,1268.74647602096,127.118012434373,-627.373238010478,17.9963529961903,1.04038856418076e-72,0.60301614737718,0.54596498235404,0.488665434239099,TRUE
42,1268.45966682646,127.40482162887,-627.22983341323,18.2307511214481,1.47125952243049e-74,0.599834153755163,0.543165119865421,0.489181472138232,TRUE
43,1269.12630027003,126.738188185299,-627.563150135015,18.414945782092,4.98445658024668e-76,0.596920947174819,0.541225045209348,0.487981140832392,TRUE
44,1268.37958049516,127.484907960173,-627.189790247578,18.7011397803093,2.4228887723276e-78,0.59445645888499,0.540616402094629,0.489325462236707,TRUE
45,1267.54702368087,128.31746477446,-626.773511840435,18.9317888252107,3.12033855134481e-80,0.591486255908687,0.53915975373594,0.490819655401427,TRUE
46,1266.94183262949,128.922655825841,-626.470916314744,19.1233268163813,8.07360352759843e-82,0.589044497246154,0.538997557604563,0.491902720181995,TRUE
47,1266.22494315541,129.639545299922,-626.112471577704,19.329123424007,1.52782659078785e-83,0.586969799668371,0.538890578088355,0.493182345686988,TRUE
48,1265.98969888121,129.874789574122,-625.994849440604,19.3776977090969,5.95276951381648e-84,0.584700599158151,0.538445127535597,0.493601462570008,TRUE
49,1264.34091668557,131.52357176976,-625.170458342785,19.577214985541,1.20944593067504e-85,0.582629559590534,0.537320327777069,0.496528103341265,TRUE
50,1263.20752501797,132.656963437364,-624.603762508983,19.6510168494477,2.83331028904083e-86,0.580152593520395,0.536387540531423,0.498528926520897,TRUE
