"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,406.560427729578,-3.24006196141823,-196.280213864789,0.709555864841941,0.238989798473601,1.66125341563492,1.96213480934529,0.250946320116171,TRUE
2,401.453179773232,1.86718599492809,-193.726589886616,0.959420967425247,0.168673358235022,2.32962062600091,2.51372620730233,0.281627374166106,TRUE
3,403.012027680605,0.308338087554773,-194.506013840303,0.701640681325044,0.241451637330627,2.48570621211166,2.08541546393363,0.272426304256181,TRUE
4,403.31120124542,0.00916452273997947,-194.65560062271,0.538579930804287,0.295088369267869,2.33377951945807,1.54215136397562,0.270644220018527,TRUE
5,401.488688216023,1.8316775521368,-193.744344108012,0.713554926939763,0.237751218606048,2.27664667978411,1.19523220570027,0.281419353108532,TRUE
6,396.767789461302,6.55257630685776,-191.383894730651,0.908424601737072,0.181826966316734,2.22032834681389,0.895787757800167,0.308450835547273,TRUE
7,391.877187065769,11.443178702391,-188.938593532884,1.06446677446024,0.143558649094268,2.14161708729683,0.83163105510344,0.335174000526628,TRUE
8,392.070394461811,11.2499713063486,-189.035197230906,1.05880615367117,0.14484403528635,2.19163107767848,0.77701306978082,0.334142099064728,TRUE
9,389.802622482509,13.5177432856505,-187.901311241255,1.16424626670691,0.122162112659362,2.15038454188452,0.755209564454078,0.346133860912093,TRUE
10,389.399099979778,13.9212657883816,-187.699549989889,1.23839597620506,0.107784635952818,2.12075176802281,0.678510015974271,0.348240375049544,TRUE
11,386.745743014015,16.5746227541452,-186.372871507007,1.43849185006804,0.0751472741201923,2.1039661582728,0.648035219899596,0.361890663358465,TRUE
12,382.857029444709,20.4633363234507,-184.428514722355,1.52853962398284,0.0631893066804644,2.04056056526799,0.618906759522735,0.381282139763887,TRUE
13,381.067776240904,22.2525895272555,-183.533888120452,1.68977786122079,0.0455352303944045,1.97003002919725,0.611987136662643,0.389966861781927,TRUE
14,379.274460275549,24.045905492611,-182.637230137774,1.68565213953317,0.0459314101571256,1.84308802963366,0.601553301842528,0.398525271520402,TRUE
15,376.258015188084,27.0623505800763,-181.129007594042,1.73050974053885,0.0417696212282206,1.76007502161687,0.597954810098482,0.41259926808579,TRUE
16,374.972955223369,28.3474105447908,-180.486477611685,1.73132843035002,0.0416966017410159,1.59740490986213,0.594633493508945,0.418475268366882,TRUE
17,374.273071935371,29.0472938327894,-180.136535967685,1.79227981739346,0.0365440772921795,1.51120277356506,0.58893848419166,0.421645977477721,TRUE
18,373.777780670455,29.5425850977052,-179.888890335227,1.84046737920982,0.0328498245905344,1.43984869088116,0.590995752464398,0.423877343512355,TRUE
19,371.85097138454,31.46939438362,-178.92548569227,1.89452986089454,0.0290773573399368,1.34938332134653,0.588818178031512,0.43246073859523,TRUE
20,372.333005507867,30.9873602602931,-179.166502753933,1.83515510440953,0.0332413555549168,1.30632525444854,0.58823565698024,0.43032781018429,TRUE
21,371.708741482058,31.6116242861023,-178.854370741029,1.89276603907933,0.0291944948732021,1.27843813747604,0.586242758636169,0.433088262916296,TRUE
22,370.60046266641,32.7199031017499,-178.300231333205,1.92555486050294,0.027079989809028,1.27230903607633,0.585671495390337,0.437949784959389,TRUE
23,369.699357688329,33.6210080798307,-177.849678844165,1.92648781517815,0.0270217459252046,1.25413001993387,0.582219927486999,0.44186591260503,TRUE
24,367.968056930999,35.3523088371608,-176.9840284655,1.93464019011178,0.0265172322725634,1.07623949862509,0.579139095337469,0.449299107418234,TRUE
25,366.548574565299,36.7717912028606,-176.27428728265,1.96584031289594,0.0246585297479593,1.05373011139614,0.576059872407815,0.455305661418693,TRUE
26,365.644964246571,37.6754015215893,-175.822482123285,1.99147125049538,0.0232145514277642,1.03162460345634,0.576652871526936,0.459088665744319,TRUE
27,364.610438658026,38.7099271101342,-175.305219329013,1.96971149754704,0.0244357222626109,1.01414431086305,0.573223625213293,0.463381418916849,TRUE
28,364.062763780194,39.2576019879662,-175.031381890097,1.97231874741532,0.0242866154023472,0.99799903498934,0.573379221532209,0.465637573812568,TRUE
29,363.763142555762,39.557223212398,-174.881571277881,1.94682086556953,0.0257781072579086,0.986138313243866,0.57285609182966,0.466867091544321,TRUE
30,363.719943862346,39.6004219058137,-174.859971931173,1.92035370660856,0.0274066183947897,0.971114079328657,0.573345052443201,0.467044082836048,TRUE
31,363.068950075952,40.2514156922082,-174.534475037976,1.92837344189916,0.0269043463865477,0.955662310144252,0.573796528705772,0.469702854362937,TRUE
32,362.169010940219,41.151354827941,-174.084505470109,1.93987857682516,0.0261972241092567,0.937108987676151,0.573773448793164,0.473352433526459,TRUE
33,360.598738397194,42.7216273709657,-173.299369198597,1.98845288368293,0.0233808124954207,0.929624030739401,0.572786117996944,0.479649215862397,TRUE
34,360.250917953703,43.0694478144566,-173.125458976852,1.99410680523732,0.0230701918522929,0.919527273350369,0.571839456870402,0.481031845571498,TRUE
35,360.248413485593,43.0719522825664,-173.124206742797,1.94137907566613,0.0261061572004359,0.906932766528145,0.572745410919207,0.481041785306776,TRUE
36,359.323318271936,43.9970474962241,-172.661659135968,1.98234929602509,0.0237200801397917,0.893137415425249,0.571608491564019,0.484697885001465,TRUE
37,358.57068269058,44.7496830775795,-172.28534134529,1.97482418349145,0.0241440518131708,0.881537067468887,0.57176601938759,0.487649850063381,TRUE
38,357.865321078405,45.4550446897545,-171.932660539203,1.93707152916802,0.0263683001534975,0.872835237452537,0.571401576312934,0.490398189986581,TRUE
39,357.20079432916,46.1195714390003,-171.60039716458,1.94756430235863,0.0257335593231139,0.865947058405642,0.570002856614091,0.492971428407571,TRUE
40,357.04677947844,46.2735862897199,-171.52338973922,1.91362696970231,0.0278339182392861,0.852199524338926,0.570005909764711,0.49356561533396,TRUE
41,357.111678641897,46.2086871262628,-171.555839320949,1.89098258837139,0.0293133342689189,0.842056364587515,0.570013967984507,0.493315336140924,TRUE
42,356.972782457237,46.3475833109231,-171.486391228618,1.90385892632304,0.0284642798319782,0.830866204232497,0.568379142967926,0.49385080084253,TRUE
43,356.874411642245,46.4459541259151,-171.437205821122,1.90343489264258,0.0284919108392939,0.820502008093225,0.567632028364139,0.49422962830556,TRUE
44,356.603254472885,46.7171112952751,-171.301627236442,1.92619143640916,0.0270402373585239,0.812463308378041,0.565925087609947,0.49527211824319,TRUE
45,356.378551011867,46.9418147562934,-171.189275505933,1.93335099819189,0.026596486682718,0.801527946851152,0.565876425714929,0.496134081327405,TRUE
46,356.286399721175,47.0339660469845,-171.143199860588,1.92427700538545,0.0271599356356706,0.790046300621435,0.565208451255112,0.49648706895115,TRUE
47,355.816824913383,47.5035408547773,-170.908412456691,1.94814959975276,0.025698532706755,0.779207753963291,0.564604734342266,0.498281237071636,TRUE
48,355.652070125677,47.6682956424833,-170.826035062838,1.94880293795651,0.025659481391788,0.771153113415653,0.563648673753189,0.498908940423085,TRUE
49,354.913466748615,48.4068990195444,-170.456733374308,2.01535512285387,0.021933726520369,0.762238129100405,0.560646022839831,0.501711543834917,TRUE
50,355.182602415231,48.1377633529284,-170.591301207616,1.9811416538279,0.0237876950971466,0.755508660781276,0.56060302180891,0.500692476048431,TRUE
