"distance","AIC","deltaAIC","logLik","M_stat","M_p.value","sd.two_DB","sd.two_EB","R2","converge"
1,298.493276896621,-2.64763134076566,-142.24663844831,1.29570991115194,0.0975377227331737,2.06848452628698,1.75305209919659,0.221024975351593,TRUE
2,283.003304297835,12.8423412580203,-134.501652148917,-0.0240883414785114,0.50960892861096,2.4685878652469,2.38875044780468,0.406818969206879,TRUE
3,284.52961767456,11.3160278812952,-135.26480883728,-0.292794901523756,0.615160537220889,2.49728663735747,2.49076185840728,0.391003053427123,TRUE
4,277.196604700197,18.6490408556583,-131.598302350098,-0.644986503473695,0.74053203398609,2.49880818524145,2.40913692555342,0.46280239528791,TRUE
5,284.599739920277,11.245905635578,-135.299869960139,-0.29408382310235,0.615653074049143,2.49508108388527,2.13214014885274,0.390264775875801,TRUE
6,282.072449464608,13.7731960912471,-134.036224732304,-0.281199522810344,0.610721314678223,2.31764350735498,1.59307585796391,0.41623113151562,TRUE
7,281.800667111349,14.044978444506,-133.900333555675,-0.171602506388375,0.568124981563423,2.27396522033599,1.51598128820278,0.418946549865874,TRUE
8,279.88999172784,15.9556538280153,-132.94499586392,0.165528131609588,0.434264154704706,2.14236545978981,1.45771252577612,0.437629789640134,TRUE
9,277.698845840809,18.1467997150461,-131.849422920404,0.386019157238292,0.349741240466139,1.96855455658501,1.30543094455922,0.458208480368011,TRUE
10,274.180023693384,21.665621862471,-130.090011846692,-0.242282124553994,0.595719218120227,1.97482630859245,1.01548165274331,0.489470764194581,TRUE
11,274.689980049247,21.1556655066076,-130.344990024624,-0.166552746222271,0.566139011358196,1.90892080726352,1.00657376192711,0.485071154209957,TRUE
12,273.336883965969,22.5087615898861,-129.668441982984,-0.541619808565273,0.705959778487458,1.77355129348618,0.947012348845998,0.496650689191528,TRUE
13,270.481607304347,25.364038251508,-128.240803652174,-0.695101970850605,0.756504300125751,1.58985726047963,0.879245496970236,0.520120651048819,TRUE
14,270.655963937162,25.1896816186936,-128.327981968581,-0.632146100877908,0.736354293320844,1.59572428825191,0.866482083653401,0.518723873977738,TRUE
15,272.608259144129,23.2373864117263,-129.304129572064,-0.469373072116467,0.680598503717006,1.55140652050719,0.848255210807718,0.50276235958551,TRUE
16,271.403875144676,24.441770411179,-128.701937572338,-0.291613465862915,0.614708910766064,1.5438127989833,0.826205624496827,0.512679383830154,TRUE
17,270.075097596903,25.770547958952,-128.037548798452,-0.0745065506812582,0.529696335516535,1.51225107262522,0.798990586860626,0.523359268872517,TRUE
18,269.398986530304,26.4466590255514,-127.699493265152,0.124322203079537,0.450530084080582,1.50644083444957,0.776058710408318,0.528690661058019,TRUE
19,268.772848635436,27.0727969204194,-127.386424317718,0.249605564716043,0.401446197381506,1.48819220213377,0.768140862153163,0.533567383115145,TRUE
20,270.192348922922,25.6532966329335,-128.096174461461,0.31804447646215,0.375225599878315,1.43622261154586,0.761067562218786,0.522427709210962,TRUE
21,269.610146363445,26.2354991924099,-127.805073181723,0.440770128511344,0.329689710536838,1.38213601435591,0.756229676802416,0.527032929536671,TRUE
22,268.350283054482,27.4953625013733,-127.175141527241,0.449964704873034,0.326367945233886,1.32348612226251,0.742050600138076,0.53682604567752,TRUE
23,268.537186327666,27.3084592281891,-127.268593163833,0.581186934565701,0.280557236187572,1.3136634027588,0.73575378856039,0.535387931560648,TRUE
24,268.853031448626,26.9926141072289,-127.426515724313,0.624558450872406,0.266130448228989,1.28415089524018,0.731331974359415,0.532946097870689,TRUE
25,267.791286490341,28.0543590655138,-126.895643245171,0.82736246492439,0.204015824304968,1.25510217676654,0.718106841960103,0.541097022564265,TRUE
26,267.756233240364,28.0894123154912,-126.878116620182,0.822775970404725,0.205317701984288,1.23252500966118,0.713690037967489,0.541363345964331,TRUE
27,266.527165285569,29.3184802702864,-126.263582642784,0.81583413997418,0.207297502144723,1.20179652129891,0.70686960424122,0.55059108774447,TRUE
28,265.623268374498,30.2223771813572,-125.811634187249,0.979133427033848,0.163757028576157,1.18016934128118,0.702198861078694,0.557242739531294,TRUE
29,265.053677393375,30.7919681624804,-125.526838696687,1.08998004258746,0.137860967715258,1.1536566935136,0.695945562715246,0.561376785201935,TRUE
30,265.419941970616,30.4257035852391,-125.709970985308,1.10303233507714,0.135006561673862,1.13755420689563,0.69204636390679,0.558723526522874,TRUE
31,265.621658043489,30.223987512366,-125.810829021745,1.17027637100252,0.120944883823024,1.11835407236812,0.691556014611137,0.55725448942547,TRUE
32,265.088604989729,30.7570405661261,-125.544302494864,1.248633425472,0.105899590486854,1.09839453907034,0.689249122242966,0.561124549346632,TRUE
33,264.542093270189,31.303552285666,-125.271046635095,1.32005795409584,0.0934078346782058,1.08004170450215,0.683800042504336,0.565052478923815,TRUE
34,264.628883647715,31.2167619081397,-125.314441823858,1.37273492282402,0.084917384133081,1.05916913290048,0.680142089960747,0.564431367574306,TRUE
35,265.162921336293,30.6827242195618,-125.581460668147,1.36652837402199,0.0858865906553292,1.04141173689086,0.675840884156214,0.56058731216055,TRUE
36,265.301071949602,30.5445736062532,-125.650535974801,1.37966755756974,0.0838445130981486,1.02369686859235,0.671120697861146,0.559586626828609,TRUE
37,264.948016421008,30.8976291348474,-125.474008210504,1.46417611613247,0.0715729171216025,1.00732381299785,0.667926628687152,0.562138832781292,TRUE
38,264.302854167863,31.5427913879918,-125.151427083932,1.54341893775601,0.0613645808598493,0.98755145145755,0.666973800650932,0.566759383413481,TRUE
39,263.603905219197,32.2417403366586,-124.801952609598,1.60981843237728,0.0537187500164244,0.973675433138387,0.663657593170291,0.571702805544814,TRUE
40,263.998136623545,31.8475089323105,-124.999068311772,1.62845610449587,0.0517141047823817,0.962015596703163,0.66235076088136,0.568922460590843,TRUE
