"Row.names","Estimate","Std. Error","t value","Pr(>|t|)","VIF","VIF_CI_low","VIF_CI_high","SE_factor","Tolerance","Tolerance_CI_low","Tolerance_CI_high","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p"
"(Intercept)",-1.30428924950876,0.0448687098130897,-29.0690161348979,1.02067044485534e-57,NA,NA,NA,NA,NA,NA,NA,-1.30428924950876,0.0448687098130897,0.95,-1.3909585668146,-1.21503813447685,-29.0690161348979,126,8.84925796052034e-186
"DBH05",0.414018635258947,0.0459537534828055,9.00946285952159,2.7793023875292e-15,1.04100348009118,1.00060547262056,3.77681487566276,1.02029578068871,0.960611582117299,0.264773369339295,0.9993948937547,0.414018635258947,0.0459537534828055,0.95,0.318567408654341,0.509305295020812,9.00946285952159,126,2.07068175207102e-19
"slope",-0.0664906365021383,0.047438321745028,-1.40162286641405,0.163486403810909,1.10935062834896,1.01843420866675,1.64866141728546,1.05325715205213,0.901428254012252,0.606552679352752,0.981899460456177,-0.0664906365021383,0.047438321745028,0.95,-0.153676242393303,0.0219965287448528,-1.40162286641405,126,0.161027894983299
"TPI",-0.134886141730041,0.0479328592963486,-2.81406416621418,0.00567784264538261,1.13260082529222,1.02887969288399,1.60883538266182,1.06423720349,0.882923601739377,0.621567632572511,0.971930933146288,-0.134886141730041,0.0479328592963486,0.95,-0.226510017093918,-0.0423623405006297,-2.81406416621418,126,0.00489194626104858
"two_DB",-0.00258411737532279,0.0453502751558824,-0.0569812943017525,0.954650358616294,1.01384147544489,1.0000000977667,1960.62884311076,1.00689695373702,0.986347495362811,0.000510040441113468,0.999999902233311,-0.00258411737532279,0.0453502751558824,0.95,-0.0894321009888555,0.0917321298179683,-0.0569812943017525,126,0.954560095912583
"two_EB",-0.0463505716619821,0.0463050038382423,-1.00098407990417,0.31875297502567,1.05697824861938,1.00250815656214,2.2943852328576,1.02809447455931,0.94609326285209,0.435846598766034,0.997498118548238,-0.0463505716619821,0.0463050038382423,0.95,-0.139456970703242,0.0494190953751041,-1.00098407990417,126,0.31683450513574
"(Intercept)",-1.30478771714046,0.0443945520972458,-29.3907170024452,3.04387963787465e-58,NA,NA,NA,NA,NA,NA,NA,-1.30478771714046,0.0443945520972458,0.95,-1.39055423958018,-1.21649367953294,-29.3907170024452,126,7.21686145007871e-190
"DBH05",0.407464928677885,0.0467870055943423,8.70893367724216,1.46254668166782e-14,1.10227132303614,1.01558261733439,1.6712237932251,1.0498911005605,0.907217650592201,0.598363907966041,0.984656474945105,0.407464928677885,0.0467870055943423,0.95,0.310096790789238,0.504379133988065,8.70893367724216,126,3.06746681067522e-18
"slope",-0.072949685149899,0.0470138175479431,-1.5516647861133,0.123250641649406,1.11298431048,1.01996299278791,1.63945594482072,1.05498071569105,0.898485262176539,0.609958445763148,0.980427728330277,-0.072949685149899,0.0470138175479431,0.95,-0.159352267392217,0.0148208102138908,-1.5516647861133,126,0.120742452649567
"TPI",-0.134319002328647,0.0473448528736824,-2.83703495049429,0.00530798193454335,1.12871305871554,1.02703122583385,1.61288568952606,1.0624090825645,0.885964765161823,0.620006741019474,0.973680229817843,-0.134319002328647,0.0473448528736824,0.95,-0.225249644199592,-0.042234823338744,-2.83703495049429,126,0.00455346272068551
"two_DB",0.0160957651816129,0.0465978712408111,0.345418465543893,0.730355794446432,1.0933775718213,1.01226079649945,1.71115860373618,1.04564696328221,0.914597139883018,0.584399364159804,0.987887709825522,0.0160957651816129,0.0465978712408111,0.95,-0.0754399229701968,0.109501605797556,0.345418465543893,126,0.72977979700047
"two_EB",-0.0521247724193653,0.0460767177002879,-1.13126053722875,0.260093998019449,1.06905752716739,1.00496403306029,1.96069909296528,1.03395238147962,0.935403357244615,0.510022166883161,0.995060486846302,-0.0521247724193653,0.0460767177002879,0.95,-0.146572284577583,0.0410584939131412,-1.13126053722875,126,0.257945448767682
"(Intercept)",-1.3070470392134,0.0444786973333646,-29.3859109545673,3.09917360562844e-58,NA,NA,NA,NA,NA,NA,NA,-1.3070470392134,0.0444786973333646,0.95,-1.39297379370098,-1.21858317798649,-29.3859109545673,126,8.31303662024689e-190
"DBH05",0.386847025154846,0.0490116099941657,7.8929670990383,1.23706396379577e-12,1.20501147790667,1.06833140180288,1.61508625558013,1.09773014803579,0.829867613989195,0.619161977600264,0.936039133842206,0.386847025154846,0.0490116099941657,0.95,0.284973680446572,0.488536358101758,7.8929670990383,126,2.95085428189105e-15
"slope",-0.0766482800375848,0.0469459054275044,-1.6326936149085,0.105030057790436,1.10557620964053,1.01689225078052,1.65984907440002,1.05146384133765,0.904505715010943,0.602464414038045,0.983388357254607,-0.0766482800375848,0.0469459054275044,0.95,-0.162027250973977,0.0101755340424927,-1.6326936149085,126,0.102533451009857
"TPI",-0.128984264585504,0.0473641112358904,-2.72324891610688,0.00738178316172518,1.12536144075139,1.02546809770102,1.61706575071914,1.06083054290089,0.888603397795741,0.618404044211115,0.975164417344516,-0.128984264585504,0.0473641112358904,0.95,-0.219583609902388,-0.0372742339054776,-2.72324891610688,126,0.00646433321888669
"two_DB",-0.0120236485881233,0.0477378432944093,-0.251868282234095,0.801553235286019,1.14319109991908,1.03409241301913,1.6014150739207,1.06920115035436,0.874744388817218,0.624447725193274,0.967031560632385,-0.0120236485881233,0.0477378432944093,0.95,-0.107684695119918,0.0833132756291567,-0.251868282234095,126,0.801142876489806
"two_EB",-0.0973322622907647,0.0474472497220676,-2.05137838043109,0.0423025182451001,1.12931561441066,1.02731527791615,1.61220420973704,1.06269262461479,0.885492051326904,0.620268818280227,0.973411007795424,-0.0973322622907647,0.0474472497220676,0.95,-0.200005040152087,0.00191470864735764,-2.05137838043109,126,0.0402301127860079
"(Intercept)",-1.31421020759771,0.0434870802468702,-30.2207046354254,1.40408496329432e-59,NA,NA,NA,NA,NA,NA,NA,-1.31421020759771,0.0434870802468702,0.95,-1.39824813724561,-1.22774704279161,-30.2207046354254,126,1.26631825935358e-200
"DBH05",0.340207022628201,0.0498905525790599,6.81906703857581,3.40789614733465e-10,1.30621147021962,1.13203924422097,1.71013330201395,1.14289608898606,0.765572820939831,0.584749737825902,0.88336160173331,0.340207022628201,0.0498905525790599,0.95,0.238929807525751,0.441493414224601,6.81906703857581,126,9.16336363282774e-12
"slope",-0.0755362628202656,0.0456766083119615,-1.65371873288772,0.100673985687218,1.09487505501728,1.01279837996129,1.70331370780974,1.04636277409763,0.913346226510032,0.587090913091917,0.987363348703442,-0.0755362628202656,0.0456766083119615,0.95,-0.158886775767252,0.0090327235893755,-1.65371873288772,126,0.0981846746318542
"TPI",-0.107700320213207,0.0495714238966782,-2.17262914290474,0.0316796186776575,1.28955435502867,1.12116526576429,1.69196171020804,1.13558546795416,0.775461690389752,0.591029923411827,0.891929165606381,-0.107700320213207,0.0495714238966782,0.95,-0.201942019549052,-0.0125979261076676,-2.17262914290474,126,0.0298082406523539
"two_DB",-0.0854752838708273,0.0486307425219262,-1.75763888104914,0.0812375353896756,1.24107682558548,1.09028659199585,1.64370616444401,1.1140362766021,0.805751891731804,0.608381243333873,0.91719003731801,-0.0854752838708273,0.0486307425219262,0.95,-0.181432368448779,0.00827358668194952,-1.75763888104914,126,0.0788089733099391
"two_EB",-0.164465000979062,0.0493428459447054,-3.33310731941496,0.00112783942201889,1.27768928921538,1.11349314779321,1.67943609675399,1.130349189063,0.782662896559222,0.595437957974581,0.898074677856676,-0.164465000979062,0.0493428459447054,0.95,-0.273825807205258,-0.0599348616964571,-3.33310731941496,126,0.00085881808210253
"(Intercept)",-1.31748429062012,0.0433727645150982,-30.375843120664,7.95708140436726e-60,NA,NA,NA,NA,NA,NA,NA,-1.31748429062012,0.0433727645150982,0.95,-1.40130439761876,-1.23125168679677,-30.375843120664,126,1.14539122935147e-202
"DBH05",0.318988382826968,0.0511614699192962,6.23493389322378,6.26533235556269e-09,1.38085851777015,1.18190776560254,1.79739977057939,1.17509936506244,0.724187153956096,0.556359256503994,0.84608971114611,0.318988382826968,0.0511614699192962,0.95,0.213344791275201,0.424177271353206,6.23493389322378,126,4.51968913556182e-10
"slope",-0.101415238420304,0.0462535276298688,-2.19259467584508,0.0301731587089235,1.12863334560467,1.02699371628401,1.61297738434238,1.06237156663979,0.886027339077283,0.61997149476941,0.973715792165039,-0.101415238420304,0.0462535276298688,0.95,-0.185627085127531,-0.0158979344462253,-2.19259467584508,126,0.0283365950685161
"TPI",-0.0850499038960833,0.0493030617844385,-1.72504304637177,0.0869716246243306,1.28236287518551,1.11650734840663,1.68432415957798,1.13241462158765,0.779810472800327,0.593709942538946,0.895650173218384,-0.0850499038960833,0.0493030617844385,0.95,-0.180127815448925,0.0112040591370661,-1.72504304637177,126,0.0845197151954865
"two_DB",-0.0693889787116581,0.0479314053209662,-1.4476725280013,0.15019227175249,1.21200240248297,1.07250067508958,1.61992551935575,1.10090980669761,0.825080872737009,0.617312331987772,0.932400345497661,-0.0693889787116581,0.0479314053209662,0.95,-0.168239816528253,0.0253653807767382,-1.4476725280013,126,0.147708656546989
"two_EB",-0.204743651322021,0.0516391728987964,-3.96489021470739,0.000122343645565105,1.4067655065017,1.19954158910025,1.82919143836456,1.18607145927288,0.710850525818455,0.546689635117733,0.833651795891527,-0.204743651322021,0.0516391728987964,0.95,-0.319116112481902,-0.0959755282095722,-3.96489021470739,126,7.34297347520648e-05
"(Intercept)",-1.31761539404317,0.0431434580044328,-30.5403288236143,4.3681739550125e-60,NA,NA,NA,NA,NA,NA,NA,-1.31761539404317,0.0431434580044328,0.95,-1.40099851411366,-1.23184521798234,-30.5403288236143,126,7.60034038009645e-205
"DBH05",0.314484634531629,0.0536584811233965,5.86085606501644,3.78317792328003e-08,1.53512665298567,1.28844136142235,1.99278596288535,1.23900228126734,0.651412049979782,0.501810038119751,0.776131557043518,0.314484634531629,0.0536584811233965,0.95,0.203193317790484,0.42503583446708,5.86085606501644,126,4.60486997702937e-09
"slope",-0.0956532531453092,0.0459381833415248,-2.08221671358183,0.0393459827746846,1.12516210016022,1.0253760472568,1.61733615003091,1.06073658377574,0.888760828202086,0.618300654431604,0.975251960171399,-0.0956532531453092,0.0459381833415248,0.95,-0.179091007866774,-0.0109420196441168,-2.08221671358183,126,0.0373226793092505
"TPI",-0.072945499401016,0.0493668736532844,-1.47762039608443,0.142004684360178,1.29938757918869,1.12757080561498,1.70261312641531,1.13990682917013,0.769593319203789,0.58733248586272,0.88686226622779,-0.072945499401016,0.0493668736532844,0.95,-0.168677545578593,0.0239850400299884,-1.47762039608443,126,0.139509411980675
"two_DB",-0.0515033978291983,0.0499594850989852,-1.03090329548341,0.304560958120104,1.33077112511423,1.14826257526371,1.73794440043098,1.1535905361584,0.75144401702747,0.575392400212581,0.870880947914149,-0.0515033978291983,0.0499594850989852,0.95,-0.157246718430247,0.0495536805986254,-1.03090329548341,126,0.302586171065883
"two_EB",-0.214978846740219,0.0519576628956238,-4.13757730350735,6.37015951899724e-05,1.43935087889698,1.22189654215297,1.86990627665788,1.19972950238668,0.694757626275484,0.534786161468649,0.818399893527816,-0.214978846740219,0.0519576628956238,0.95,-0.333396644678169,-0.10345686122973,-4.13757730350735,126,3.50992214147124e-05
"(Intercept)",-1.31697431032774,0.0434991995837006,-30.2758285883775,1.1472210499516e-59,NA,NA,NA,NA,NA,NA,NA,-1.31697431032774,0.0434991995837006,0.95,-1.40103533394623,-1.23048670117371,-30.2758285883775,126,2.38566121951577e-201
"DBH05",0.29477634284081,0.0579261016403812,5.08883447173522,1.27566913405479e-06,1.75988154458773,1.4473968378214,2.29062146397097,1.32660527082766,0.568220061785044,0.436562747590089,0.690895526278188,0.29477634284081,0.0579261016403812,0.95,0.173856529094571,0.414829790379108,5.08883447173522,126,3.60270905212086e-07
"slope",-0.0894911419847913,0.046085060490727,-1.9418688189158,0.0543847206607936,1.11392296296743,1.02036470255037,1.63730081297166,1.05542548906468,0.897728149293248,0.610761316477348,0.980041741448454,-0.0894911419847913,0.046085060490727,0.95,-0.173082367664209,-0.0045724042310209,-1.9418688189158,126,0.0521529830308119
"TPI",-0.0811896211776768,0.0490937528160165,-1.65376685465344,0.100664185329142,1.2641170713128,1.1048017738463,1.66561685741269,1.12432960972875,0.79106597220579,0.600378169534957,0.905139748751993,-0.0811896211776768,0.0490937528160165,0.95,-0.176500093352142,0.0154350166073704,-1.65376685465344,126,0.0981748929580206
"two_DB",-0.0653461604368922,0.05323924388069,-1.22740586968767,0.22195833512835,1.4866152747078,1.2546021951415,1.9300564963603,1.21926833580955,0.672668993123696,0.518119548254571,0.797065399592431,-0.0653461604368922,0.05323924388069,0.95,-0.17535129753801,0.037920063456355,-1.22740586968767,126,0.219670081360251
"two_EB",-0.220536856463044,0.0526603287577782,-4.18791264060366,5.24822664620991e-05,1.45446061370716,1.23231932236521,1.88901107023034,1.2060102046447,0.6875401028916,0.529377522323393,0.811477984521642,-0.220536856463044,0.0526603287577782,0.95,-0.346417637491215,-0.102043441923046,-4.18791264060366,126,2.81531836955349e-05
"(Intercept)",-1.31969880062234,0.0432738727011147,-30.4964339507414,5.12507314629053e-60,NA,NA,NA,NA,NA,NA,NA,-1.31969880062234,0.0432738727011147,0.95,-1.40333045703634,-1.23366563336153,-30.4964339507414,126,2.90561086536379e-204
"DBH05",0.249279795653071,0.0609396088878234,4.09060379944251,7.62172496381144e-05,1.96809094525114,1.59634713982738,2.5715679940186,1.40288664732798,0.50810660066951,0.388867804516923,0.626430163622264,0.249279795653071,0.0609396088878234,0.95,0.123774278843098,0.373123964844474,4.09060379944251,126,4.30251594548547e-05
