STEM_ID,IND_ID,MESH,X,Y,SP,LT,LD05,LD15,LD20,LD24,DBH05,DBH15,DBH20,DBH24,BA24,TBA24,X_modified,Y_modified,ALT,slope,TPI
314,314,ALT800B02,74.9,33.8,ヤマボウシ,DB,0,0,0,0,9.7,9.9,9.9,9.7,0.00739,0.00739,47516.36708,-92635.18916,764.7120972,1.10501734,0.079869588
315,315,ALT800B02,,,アブラチャン,DB,0,1,1,1,7.2,,,,,,,,,,
316,316,ALT800B02,74.15,31.8,シキミ,EB,0,0,0,0,7.8,8.1,8.4,8.4,0.005542,0.005542,47515.14642,-92636.94201,764.7120972,1.175571272,0.094093323
317,317,ALT800B02,74.15,30.65,アブラチャン,DB,0,0,0,0,8.9,9.4,9.8,9.8,0.007543,0.018422,47514.86243,-92638.05639,765.3257446,1.159946791,0.106359863
318,317,ALT800B02,74.15,30.65,アブラチャン,DB,0,0,0,0,6.2,7.5,8,8,0.005027,0.018422,47514.86243,-92638.05639,765.3257446,1.159946791,0.106359863
319,317,ALT800B02,74.15,30.65,アブラチャン,DB,0,0,0,1,5.2,5.4,5.4,,,,47514.86243,-92638.05639,765.3257446,1.159946791,0.106359863
320,320,ALT800B02,71.6,34,シキミ,EB,0,0,0,0,7.2,7.2,7.4,7.4,0.004301,0.004301,47513.21868,-92634.18043,764.7120972,1.220546472,0.073153409
321,321,ALT800B02,70.25,33.95,シキミ,EB,0,0,0,0,5.7,6.1,6.6,6.9,0.003739,0.003739,47511.89814,-92633.8955,764.7120972,1.269523638,0.055441895
322,322,ALT800B02,70.55,33.2,アブラチャン,DB,0,0,0,0,7.2,8.4,8.5,8.5,0.005675,0.005989,47512.00364,-92634.69636,764.7120972,1.269523638,0.055441895
323,323,ALT800B02,70.5,30.7,シキミ,EB,0,0,0,0,7.5,7.6,7.8,7.9,0.004902,0.004902,47511.33782,-92637.10658,763.4714355,1.355799689,0.090072632
324,324,ALT800B02,,,アブラチャン,DB,0,1,1,1,5.9,,,,,,,,,,
325,325,ALT800B02,,,シキミ,EB,0,0,0,0,6.9,8,8.8,9.4,0.00694,0.00694,,,,,
327,327,ALT800B02,78.25,36.8,タンナサワフタギ,DB,0,0,0,0,4.9,5,4.9,4.9,0.001886,0.001886,47520.35417,-92633.10935,765.8474731,0.866364116,0.114436035
328,328,ALT800B02,79.9,36.4,アオハダ,DB,0,0,0,0,9.6,11.1,11.7,11.8,0.010936,0.010936,47521.85429,-92633.90442,765.8474731,0.853737888,0.104763184
1643,1643,ALT800B02,80.1,33.85,シキミ,EB,,0,0,0,,5.3,6,6.3,0.003117,0.003117,47521.41838,-92636.42483,765.8474731,0.893742267,0.095254649
1644,1644,ALT800B02,73.75,35.3,アカガシ,EB,,0,0,0,,6,6.2,6.5,0.003318,0.003318,47515.62312,-92633.45163,764.7120972,1.088511405,0.083482825
1716,1716,ALT800B02,74.1,34.9,シキミ,EB,,,0,0,,,5.2,5.8,0.002642,0.002642,47515.8635,-92633.92567,764.7120972,1.11840256,0.082928201
326,326,ALT800B02,71.55,39.5,アブラチャン,DB,0,0,0,0,8.1,8.9,9.3,9.5,0.007088,0.013176,47514.52843,-92628.83842,764.1879883,1.041728478,0.08320479
329,329,ALT800B03,79.3,40,オオモミジ,DB,0,0,0,0,50.3,53.3,54.1,54.7,0.234998,0.234998,47522.16188,-92630.26775,765.3946533,0.811470576,0.122893066
330,330,ALT800B03,78.3,43.45,ヒメシャラ,DB,0,0,0,0,41.4,42.9,43.5,43.8,0.150674,0.150674,47522.04482,-92626.67765,764.7918091,0.844355194,0.139162699
331,331,ALT800B03,77.8,44.35,アカガシ,EB,0,0,0,0,8.8,11.8,13.8,15,0.017671,0.018806,47521.78256,-92625.68205,764.7918091,0.88962487,0.149325053
332,332,ALT800B03,76.3,40.9,オオモミジ,DB,0,0,0,0,40,45.2,41.4,41.2,0.133317,0.133317,47519.47705,-92628.65478,765.3946533,0.807433521,0.130883258
333,333,ALT800B03,75.25,40.6,シキミ,EB,0,0,0,0,6.5,6.8,6.9,6.9,0.003739,0.003739,47518.38548,-92628.6862,765.3946533,0.794129262,0.126853249
334,334,ALT800B03,73.55,40.45,シキミ,EB,0,0,0,0,5,5.1,5.1,5.1,0.002043,0.002043,47516.70109,-92628.41174,764.1879883,0.916328021,0.104680379
335,335,ALT800B03,73.25,43.4,アブラチャン,DB,0,0,0,1,6.2,6.4,6.5,,,,47517.13888,-92625.47902,764.7918091,0.999748363,0.115030924
336,335,ALT800B03,73.25,43.4,アブラチャン,DB,0,0,0,0,4.8,5.3,5.5,5.6,0.002463,0.007132,47517.13888,-92625.47902,764.7918091,0.999748363,0.115030924
337,335,ALT800B03,73.25,43.4,アブラチャン,DB,0,0,1,1,5.9,5.9,,,,,47517.13888,-92625.47902,764.7918091,0.999748363,0.115030924
338,338,ALT800B03,70.25,41.75,イヌツゲ,EB,0,0,0,0,12.3,12.4,12.5,12.5,0.012272,0.012272,47513.82433,-92626.33708,763.7659302,1.073298424,0.104866028
339,339,ALT800B03,75.35,45.1,ヒメシャラ,DB,0,0,0,0,11.7,11.9,12.1,12.1,0.011499,0.011499,47519.59365,-92624.35026,764.7918091,0.894752299,0.142697289
340,340,ALT800B03,70.45,45.5,タンナサワフタギ,DB,0,0,0,0,6.8,6.9,6.8,6.8,0.003632,0.003632,47514.94418,-92622.75261,763.7659302,1.096858877,0.119931539
341,341,ALT800B03,71.45,45.55,オオモミジ,DB,0,0,0,0,17.4,19.3,20.5,21.3,0.035633,0.035633,47515.92556,-92622.9511,763.7659302,1.070195528,0.118702764
342,342,ALT800B03,71.8,46.55,シキミ,EB,0,0,0,0,5.3,6.4,6.5,6.6,0.003421,0.003421,47516.51167,-92622.06851,763.7659302,1.105311849,0.136805216
343,343,ALT800B03,70.1,48.8,シキミ,EB,0,0,0,1,18,18.1,18.2,,,,47515.41995,-92619.46838,763.060791,1.172982635,0.152196711
344,343,ALT800B03,70.1,48.8,シキミ,EB,0,0,0,0,11.6,12.4,12.7,12.8,0.012868,0.038033,47515.41995,-92619.46838,763.060791,1.172982635,0.152196711
345,346,ALT800B03,74.25,49.4,アブラチャン,DB,0,1,1,1,8.7,,,,,,47519.58959,-92619.91179,763.77948,1.101966127,0.123827064
346,346,ALT800B03,74.25,49.4,アブラチャン,DB,0,0,1,1,7.2,10,,,,,47519.58959,-92619.91179,763.77948,1.101966127,0.123827064
347,346,ALT800B03,74.25,49.4,アブラチャン,DB,0,0,1,1,6.3,7.8,,,,,47519.58959,-92619.91179,763.77948,1.101966127,0.123827064
348,346,ALT800B03,74.25,49.4,アブラチャン,DB,0,0,1,1,7.4,7.7,,,,,47519.58959,-92619.91179,763.77948,1.101966127,0.123827064
1719,346,ALT800B03,74.25,49.4,アブラチャン,DB,,,0,0,,,4.8,5.5,0.002376,0.005306,47519.58959,-92619.91179,763.77948,1.101966127,0.123827064
349,349,ALT800B03,73.15,47.45,シキミ,EB,0,0,0,1,4.9,5.5,5.6,,,,47518.04211,-92621.52976,763.77948,1.068516823,0.131591797
350,350,ALT800B03,74.65,46.9,リョウブ,DB,0,0,0,0,13.2,13.9,14.1,14.2,0.015837,0.015837,47519.35983,-92622.43314,764.7918091,0.997411403,0.138923645
1625,1625,ALT800B03,79.45,45.1,シキミ,EB,,0,0,0,,6.3,6.3,6.3,0.003117,0.003117,47523.56667,-92625.36274,765.5002441,0.954053286,0.147407863
1626,1626,ALT800B03,79.4,48.5,アカガシ,EB,,0,0,0,,5.6,7.1,8.2,0.005281,0.005281,47524.35783,-92622.0557,765.5002441,0.986543785,0.125556641
1627,326,ALT800B02,71.55,39.5,アブラチャン,DB,,0,0,0,,5.2,6,6.7,0.003526,0.013176,47514.52843,-92628.83842,764.1879883,1.041728478,0.08320479
351,351,ALT800B03,78.2,53.15,シキミ,EB,0,0,0,0,13.9,15.3,16.4,16.7,0.021904,0.021904,47524.3433,-92617.25338,764.4335938,1.090553378,0.084358215
352,352,ALT800B03,,,シキミ,EB,0,1,1,1,11.8,,,,,,,,,,
353,353,ALT800B03,79.1,54.55,シキミ,EB,0,0,0,0,13.7,13.9,14.4,14.5,0.016513,0.016513,47525.56116,-92616.11899,762.6611328,1.135434781,0.070239258
354,354,ALT800B03,79.75,55.35,ヒメシャラ,DB,0,0,0,0,21.3,23.9,24.9,25.4,0.050671,0.050671,47526.38858,-92615.50428,762.6611328,1.133925851,0.067632039
355,355,ALT800B03,,,エゴノキ,DB,0,1,1,1,17.6,,,,,,,,,,
356,356,ALT800B03,75.9,52.65,シキミ,EB,0,0,0,0,7.7,8.7,9.6,9.8,0.007543,0.007543,47521.99106,-92617.16991,763.77948,1.057496509,0.1015625
357,357,ALT800B03,75.7,54.6,シキミ,EB,0,0,0,0,7.2,8.2,8.7,8.9,0.006221,0.006221,47522.2788,-92615.23092,762.3693848,1.080112766,0.092412313
358,358,ALT800B03,74.2,53.9,タンナサワフタギ,DB,0,0,0,0,8.5,8.5,8.5,8.5,0.005675,0.005675,47520.6524,-92615.53882,762.3693848,1.129175244,0.093022461
359,359,ALT800B03,,,タンナサワフタギ,DB,0,0,1,1,9.8,11,,,,,,,,,
360,360,ALT800B03,71.25,56.95,オオモミジ,DB,0,0,0,0,12.5,12.6,12.6,12.6,0.012469,0.017694,47518.54695,-92611.85478,762.3693848,1.231962577,0.083212148
361,360,ALT800B03,71.25,56.95,オオモミジ,DB,2,2,2,0,7.9,8.3,,5.3,0.002206,0.017694,47518.54695,-92611.85478,762.3693848,1.231962577,0.083212148
362,360,ALT800B03,71.25,56.95,オオモミジ,DB,2,2,2,0,5.6,5.8,,6.2,0.003019,0.017694,47518.54695,-92611.85478,762.3693848,1.231962577,0.083212148
363,363,ALT800B03,72.4,57.7,ヒメシャラ,DB,0,0,0,0,25.8,28.9,30.2,30.8,0.074506,0.074506,47519.84655,-92611.412,762.3693848,1.299069385,0.078196208
364,364,ALT800B03,73.9,56.15,アブラチャン,DB,0,0,1,1,9.1,9.4,,,,,47520.91732,-92613.28442,762.3693848,1.212698994,0.084836213
365,364,ALT800B03,73.9,56.15,アブラチャン,DB,0,0,1,1,5.9,6.3,,,,,47520.91732,-92613.28442,762.3693848,1.212698994,0.084836213
366,364,ALT800B03,73.9,56.15,アブラチャン,DB,0,1,1,1,5.1,,,,,,47520.91732,-92613.28442,762.3693848,1.212698994,0.084836213
1560,364,ALT800B03,73.9,56.15,アブラチャン,DB,,0,0,0,,5.5,6,6.3,0.003117,0.009371,47520.91732,-92613.28442,762.3693848,1.212698994,0.084836213
1718,364,ALT800B03,73.9,56.15,アブラチャン,DB,,,0,0,,,5.3,5.7,0.002552,0.009371,47520.91732,-92613.28442,762.3693848,1.212698994,0.084836213
367,367,ALT800B03,,,アブラチャン,DB,0,1,1,1,5.8,,,,,,,,,,
368,368,ALT800B03,76.25,58.75,アブラチャン,DB,0,0,1,1,9.6,9.8,,,,,47523.8366,-92611.34527,762.6611328,1.364427746,0.038320313
369,368,ALT800B03,76.25,58.75,アブラチャン,DB,1,1,1,1,5.6,,,,,,47523.8366,-92611.34527,762.6611328,1.364427746,0.038320313
1628,368,ALT800B03,76.25,58.75,アブラチャン,DB,,0,0,1,,5.2,6.5,,,,47523.8366,-92611.34527,762.6611328,1.364427746,0.038320313
370,370,ALT800B03,,,シキミ,EB,0,0,1,1,5.6,6.3,,,,,,,,,
1559,1559,ALT800B03,77.95,55,アブラチャン,DB,,0,1,1,,5.1,,,,,47524.5579,-92615.39894,762.6611328,1.160787521,0.062945048
1629,1629,ALT800B03,78.1,53.55,アカガシ,EB,,0,0,0,,5.1,5.8,6,0.002827,0.023439,47524.34518,-92616.84107,764.4335938,1.053548258,0.078146973
371,371,ALT800B04,73.4,60.55,アブラチャン,DB,0,1,1,1,7.3,,,,,,47521.51937,-92608.89722,760.5658569,1.494113274,0.050000509
1561,371,ALT800B04,73.4,60.55,アブラチャン,DB,,0,0,0,,6.3,7.3,7.8,0.004778,0.005722,47521.51937,-92608.89722,760.5658569,1.494113274,0.050000509
372,372,ALT800B04,71.6,65.95,タンナサワフタギ,DB,0,0,0,0,6.1,6.9,7,7.1,0.003959,0.003959,47521.10864,-92603.21995,758.6948853,2.239101217,0.019719442
373,373,ALT800B04,72.7,65,イヌガヤ,EC,0,0,0,0,6.4,7.5,7.8,7.9,0.004902,0.004902,47521.93997,-92604.41217,758.6948853,2.017355672,0.009123535
374,374,ALT800B04,75.1,68.65,アブラチャン,DB,0,0,0,0,6.4,7.2,7.4,7.4,0.004301,0.008765,47525.16699,-92601.46789,758.9728394,2.227665978,0.002534286
375,374,ALT800B04,75.1,68.65,アブラチャン,DB,1,1,1,1,4.8,,,,,,47525.16699,-92601.46789,758.9728394,2.227665978,0.002534286
376,374,ALT800B04,75.1,68.65,アブラチャン,DB,1,1,1,1,5.5,,,,,,47525.16699,-92601.46789,758.9728394,2.227665978,0.002534286
1723,374,ALT800B04,75.1,68.65,アブラチャン,DB,,,0,0,,,5.3,5.8,0.002642,0.008765,47525.16699,-92601.46789,758.9728394,2.227665978,0.002534286
377,377,ALT800B04,76.5,67.1,イヌシデ,DB,0,0,0,0,20.8,22.2,22.5,22.6,0.040115,0.040115,47526.14087,-92603.31561,758.9728394,2.08873883,-0.013427734
378,378,ALT800B04,77.6,67.2,ヒメシャラ,DB,0,0,0,0,62.6,63.5,63.8,64.1,0.322705,0.322705,47527.23149,-92603.49035,758.9728394,2.119761266,0.014936523
379,379,ALT800B04,77.95,64,アカガシ,EB,0,0,0,0,6.9,8.6,9.8,10.5,0.008659,0.008659,47526.78042,-92606.67767,760.5708618,1.642930198,0.03259012
1630,1630,ALT800B04,,,アブラチャン,DB,,0,0,0,,5.4,6.3,6.7,0.003526,0.003526,,,,,
380,380,ALT800B04,76.3,71.6,アブラチャン,DB,0,1,1,1,7.1,,,,,,47527.05832,-92598.90559,757.5762939,2.331906904,-0.036508789
381,380,ALT800B04,76.3,71.6,アブラチャン,DB,1,1,1,1,5.1,,,,,,47527.05832,-92598.90559,757.5762939,2.331906904,-0.036508789
1562,380,ALT800B04,76.3,71.6,アブラチャン,DB,,0,0,0,,6.2,6.4,6.4,0.003217,0.008537,47527.05832,-92598.90559,757.5762939,2.331906904,-0.036508789
382,382,ALT800B04,75.2,73.35,ヒメシャラ,DB,0,0,0,0,39.4,40.2,40.7,40.9,0.131382,0.131382,47526.42455,-92596.93815,757.5762939,2.272827882,-0.054423014
383,383,ALT800B04,,,アブラチャン,DB,0,1,1,1,5.8,,,,,,,,,,
384,384,ALT800B04,72.6,74.05,アブラチャン,DB,0,0,1,1,6.8,6.8,,,,,47524.07794,-92595.61777,757.5762939,2.794649004,-0.075407609
1631,384,ALT800B04,72.6,74.05,アブラチャン,DB,,0,0,0,,5.1,5.2,5.2,0.002124,0.003996,47524.07794,-92595.61777,757.5762939,2.794649004,-0.075407609
385,385,ALT800B04,,,アブラチャン,DB,0,1,1,1,7.9,,,,,,,,,,
386,385,ALT800B04,,,アブラチャン,DB,0,1,1,1,5.3,,,,,,,,,,
387,385,ALT800B04,,,アブラチャン,DB,0,1,1,1,7.2,,,,,,,,,,
388,385,ALT800B04,,,アブラチャン,DB,1,1,1,1,5.1,,,,,,,,,,
389,389,ALT800B04,71.9,75.6,オオモミジ,DB,0,0,0,0,37,38.8,39.3,39.7,0.123786,0.123786,47523.78238,-92593.94291,755.503418,2.895130566,-0.081479492
390,390,ALT800B04,73.5,76.1,アカガシ,EB,0,0,0,0,9.7,12.7,13.9,14.8,0.017203,0.017203,47525.4563,-92593.85351,755.503418,2.939446413,-0.085970561
391,391,ALT800B04,72,77.7,チドリノキ,DB,0,0,0,0,12.3,12.3,12.4,12.6,0.012469,0.020417,47524.39788,-92591.93264,755.503418,2.998318319,-0.082538952
392,391,ALT800B04,72,77.7,チドリノキ,DB,0,0,0,0,5.2,5.3,5.2,5.5,0.002376,0.020417,47524.39788,-92591.93264,755.503418,2.998318319,-0.082538952
393,393,ALT800B04,78,79.8,カジカエデ,DB,0,0,0,0,14.2,14.6,14.2,14.3,0.016061,0.016061,47530.73064,-92591.37936,756.7646484,2.887287719,0.024274554
1632,1632,ALT800B04,70.5,70.7,アブラチャン,DB,,0,0,0,,5,5.9,6.2,0.003019,0.007577,47521.2157,-92598.34542,756.7461548,2.688232675,-0.059623387
1724,1632,ALT800B04,70.5,70.7,アブラチャン,DB,,,0,0,,,4.8,5.1,0.002043,0.007577,47521.2157,-92598.34542,756.7461548,2.688232675,-0.059623387
1725,1725,ALT800B04,73.9,71.4,シキミ,EB,,,0,0,,,5.3,5.7,0.002552,0.002552,47524.68326,-92598.50672,757.5762939,2.361194309,-0.082575259
1539,1539,ALT800A04,78.8,71.1,タンナサワフタギ,DB,,0,0,0,,5.2,5.3,5.3,0.002206,0.002206,47529.35742,-92600.00747,759.7178345,2.374834844,0.049647013
394,394,ALT800B05,77,80.5,ヒメシャラ,DB,0,0,0,0,50.9,52.2,52.3,52.5,0.216475,0.216475,47529.93447,-92590.4541,756.7646484,2.919254335,0.003449813
395,395,ALT800B05,76.75,83.5,アカガシ,EB,0,0,0,0,13.4,17,19,20.6,0.033329,0.033329,47530.43306,-92587.48527,754.6483154,3.164216187,0.089968474
396,396,ALT800B05,75,89.05,オオモミジ,DB,0,0,0,0,8.9,9.2,9.4,9.5,0.007088,0.007088,47530.10781,-92581.67501,753.0866089,4.177468956,0.124880704
397,397,ALT800B05,75,93.05,カマツカ,DB,0,0,0,1,5.3,5.4,5.6,,,,47531.0956,-92577.79889,752.1274414,4.717809711,0.088337402
398,398,ALT800B05,72.7,91.25,カジカエデ,DB,0,0,0,0,41.5,44.4,45.2,45.5,0.162597,0.167686,47528.42233,-92578.97516,753.0866089,4.687167436,0.090227763
399,399,ALT800B05,70.95,93.5,ヤマボウシ,DB,0,0,0,1,36.1,38.2,35.9,,,,47527.28216,-92576.36269,751.2228394,4.796411476,0.032651367
400,404,ALT800B05,74.65,99.05,アブラチャン,DB,0,1,1,1,6.1,,,,,,47532.23812,-92571.89828,750.543396,4.771016865,-0.011202494
401,404,ALT800B05,74.65,99.05,アブラチャン,DB,0,0,0,0,5.7,6.7,6.8,7.1,0.003959,0.020244,47532.23812,-92571.89828,750.543396,4.771016865,-0.011202494
402,404,ALT800B05,74.65,99.05,アブラチャン,DB,0,0,0,0,6.3,7.8,8.3,8.7,0.005945,0.020244,47532.23812,-92571.89828,750.543396,4.771016865,-0.011202494
403,404,ALT800B05,74.65,99.05,アブラチャン,DB,0,1,1,1,5.7,,,,,,47532.23812,-92571.89828,750.543396,4.771016865,-0.011202494
404,404,ALT800B05,74.65,99.05,アブラチャン,DB,0,0,0,0,6.2,6.6,6.9,7.1,0.003959,0.020244,47532.23812,-92571.89828,750.543396,4.771016865,-0.011202494
405,405,ALT800B05,76.9,98.8,アブラチャン,DB,0,0,0,1,5.9,6.4,6.4,,,,47534.3567,-92572.69617,749.9758911,4.489245465,-0.083071501
406,406,ALT800B05,76.4,95.2,アブラチャン,DB,0,0,0,0,6.1,6.4,6.6,6.7,0.003526,0.008902,47532.98318,-92576.0612,752.1274414,4.939232206,0.042243652
407,406,ALT800B05,76.4,95.2,アブラチャン,DB,0,0,0,0,5.7,6.8,7.2,7.4,0.004301,0.008902,47532.98318,-92576.0612,752.1274414,4.939232206,0.042243652
408,408,ALT800B05,79.5,96.4,オオモミジ,DB,0,0,0,0,29,29.6,29.9,30,0.070686,0.070686,47536.2835,-92575.6639,752.4656982,4.425237996,0.005260649
1510,1510,ALT800B05,72.35,96.4,アブラチャン,DB,0,0,0,0,4.8,5.5,5.4,5.5,0.002376,0.006385,47529.35495,-92573.89823,752.1274414,5.066700732,0.083275836
1579,1579,ALT800B05,70.75,99.85,アブラチャン,DB,,0,0,0,,6.2,6.7,6.8,0.003632,0.003632,47528.65647,-92570.15997,750.543396,4.78199576,-0.026590983
1634,405,ALT800B05,76.9,98.8,アブラチャン,DB,,0,0,0,,4.8,4.9,5.1,0.002043,0.003897,47534.3567,-92572.69617,749.9758911,4.489245465,-0.083071501
1636,398,ALT800B05,72.7,91.25,カジカエデ,DB,,0,0,0,,5.7,6.1,6.4,0.003217,0.167686,47528.42233,-92578.97516,753.0866089,4.687167436,0.090227763
1722,1722,ALT800B05,73.25,95.15,イヌガヤ,EC,,,0,0,,,5.7,6.5,0.003318,0.003318,47529.91839,-92575.33177,752.1274414,5.276691453,0.119498513
409,409,ALT800B06,78.75,102.6,ミズキ,DB,0,0,0,0,33.8,34.6,34.6,34.6,0.094025,0.094025,47537.08781,-92569.47071,749.9758911,4.694515785,-0.112712513
410,412,ALT800B06,75.65,102.85,アブラチャン,DB,0,0,0,0,6.7,7.9,8.1,8.2,0.005281,0.031589,47534.14555,-92568.46292,749.9758911,4.440111546,-0.096435547
411,412,ALT800B06,75.65,102.85,アブラチャン,DB,0,0,0,0,6,7.5,8,8.1,0.005153,0.031589,47534.14555,-92568.46292,749.9758911,4.440111546,-0.096435547
412,412,ALT800B06,75.65,102.85,アブラチャン,DB,0,0,0,1,6.6,6.7,6.7,,,,47534.14555,-92568.46292,749.9758911,4.440111546,-0.096435547
413,412,ALT800B06,75.65,102.85,アブラチャン,DB,0,0,0,0,6.6,8.1,8.6,8.8,0.006082,0.031589,47534.14555,-92568.46292,749.9758911,4.440111546,-0.096435547
1721,412,ALT800B06,71.4,101.75,アブラチャン,DB,,,0,0,,,4.9,5.1,0.002043,0.031589,47529.75554,-92568.47933,750.543396,4.753556576,-0.014226278
414,414,ALT800B06,,,アブラチャン,DB,0,0,0,1,5.4,5.7,5.7,,,,,,,,
415,415,ALT800B06,72.75,105,アブラチャン,DB,0,0,0,0,7.3,8.6,9,9.2,0.006648,0.011991,47531.8663,-92565.66336,747.4712524,4.382993748,-0.057780873
1512,415,ALT800B06,72.75,105,アブラチャン,DB,0,0,0,0,4.9,5.7,5.7,5.7,0.002552,0.011991,47531.8663,-92565.66336,747.4712524,4.382993748,-0.057780873
416,416,ALT800B06,70.8,105.6,チドリノキ,DB,0,0,0,0,6.2,6.8,7.6,8.4,0.005542,0.005542,47530.12487,-92564.6004,747.4712524,4.240812422,-0.079148065
417,417,ALT800B06,,,アブラチャン,DB,0,1,1,1,5,,,,,,,,,,
1638,1638,ALT800B06,76,106.3,アブラチャン,DB,,0,0,0,,5.5,6.9,7.8,0.004778,0.008233,47535.33668,-92565.2062,747.6137085,4.348126919,-0.168742787
1720,1638,ALT800B06,76,106.3,アブラチャン,DB,,,0,0,,,4.8,5.1,0.002043,0.008233,47535.33668,-92565.2062,747.6137085,4.348126919,-0.168742787
1639,1639,ALT800B06,,,ミズキ,DB,,2,2,1,,,,,,,,,,,
1640,1640,ALT800B06,,,ミズキ,DB,,2,2,1,,,,,,,,,,,
1395,1395,ALT800B01,,,アオキ,EB,0,1,1,1,6.7,,,,,,,,,,
1396,1396,ALT800B01,67.3,8.65,シキミ,EB,0,0,0,0,22.8,23.6,23.9,23.9,0.044863,0.044863,47502.79174,-92657.68344,763.2675171,1.558684669,0.314175692
1397,1397,ALT800B01,66.6,8.3,アカガシ,EB,0,0,0,0,13.1,18.8,21.8,23.5,0.043374,0.043374,47502.02699,-92657.84974,763.2675171,1.558684669,0.314175692
1398,1398,ALT800B01,67.2,5.2,シキミ,EB,0,0,0,0,19.7,19.9,20.1,20,0.031416,0.031416,47501.84287,-92661.0019,761.7310791,2.463889328,0.211985712
1399,1399,ALT800B01,,,アオキ,EB,0,0,1,1,5.3,5.5,,,,,,,,,
1400,1400,ALT800B01,,,シキミ,EB,0,1,1,1,8.1,,,,,,,,,,
1401,1401,ALT800B01,,,シキミ,EB,0,1,1,1,7.6,,,,,,,,,,
1402,1402,ALT800B01,62.8,1.6,シキミ,EB,0,0,0,0,19.2,19.9,20.3,20.2,0.032047,0.032047,47496.69013,-92663.40383,760.6646729,2.823277486,0.196719083
1403,1403,ALT800B01,62.8,2.25,シキミ,EB,0,0,0,0,16.4,16.5,16.6,16.5,0.021382,0.021382,47496.85065,-92662.77396,760.6646729,2.823277486,0.196719083
1404,1404,ALT800B01,64.75,4.6,アカガシ,EB,0,0,0,0,14.8,19.9,23.6,25.2,0.049876,0.049876,47499.32058,-92660.97829,760.6646729,2.542431993,0.251814409
1405,1405,ALT800B01,,,アオキ,EB,0,0,1,1,5.1,5.2,,,,,,,,,
1406,1406,ALT800B01,63.6,6.8,シキミ,EB,0,0,0,0,15.6,15.7,15.9,15.8,0.019607,0.019607,47498.74948,-92658.56244,762.163147,1.821890537,0.31523641
1407,1407,ALT800B01,62.25,7.25,アオキ,EB,0,0,1,1,5.5,5.8,,,,,47497.55242,-92657.793,762.163147,1.425793153,0.354608709
1408,1408,ALT800B01,61.35,6.7,シキミ,EB,0,0,0,0,10.4,10.4,10.4,10.4,0.008495,0.008495,47496.54447,-92658.10371,762.163147,1.425793153,0.354608709
1409,1409,ALT800B01,63.2,8.3,シキミ,EB,0,0,0,0,16.8,16.9,16.9,16.8,0.022167,0.022167,47498.73229,-92657.01012,762.163147,1.264237343,0.345176003
1410,1410,ALT800B01,63.3,9.45,ヒメシャラ,DB,0,0,0,0,31.3,35,36.3,37.2,0.108687,0.108687,47499.11318,-92655.92043,762.163147,1.162083424,0.352727717
1411,1411,ALT800B01,63.5,9.7,ウラジロガシ,EB,0,0,0,0,8.1,10.1,11.3,12.1,0.011499,0.011499,47499.36873,-92655.72756,762.163147,1.162083424,0.352727717
1412,1412,ALT800B01,65.25,8.6,シキミ,EB,0,0,0,0,10.2,10.9,11.6,11.8,0.010936,0.010936,47500.79288,-92657.22565,763.2675171,1.446666409,0.326535738
1413,1412,ALT800B01,65.25,8.6,シキミ,EB,0,1,1,1,17.7,,,,,,47500.79288,-92657.22565,763.2675171,1.446666409,0.326535738
418,418,ALT800B01,69.2,11.75,シキミ,EB,0,0,0,0,11.7,12,11.9,11.9,0.011122,0.011122,47505.39843,-92655.14865,763.2675171,1.529630523,0.274746094
419,418,ALT800B01,69.2,11.75,シキミ,EB,0,1,1,1,6,,,,,,47505.39843,-92655.14865,763.2675171,1.529630523,0.274746094
420,420,ALT800B01,67.95,12.6,オオモミジ,DB,0,0,0,0,11.9,12.1,12.6,12.6,0.012469,0.012469,47504.39705,-92654.01629,764.0134888,1.416200106,0.295056661
421,421,ALT800B01,69.7,12.9,アカガシ,EB,0,0,0,0,6.4,8.9,10.3,10.9,0.009331,0.009331,47506.16694,-92654.15774,764.9480591,1.518264179,0.261611938
422,422,ALT800B01,67.15,12.6,オオモミジ,DB,0,0,0,0,50.1,55.3,56.9,57.6,0.260576,0.260576,47503.62183,-92653.81873,764.0134888,1.488679738,0.290170898
423,423,ALT800B01,66.65,10.3,シキミ,EB,0,0,0,0,10.2,10.4,10.4,10.5,0.008659,0.008659,47502.56934,-92655.92403,763.2675171,1.430249398,0.315199419
424,424,ALT800B01,62.15,13.65,シキミ,EB,0,0,0,1,16.6,18.1,16.5,,,,47499.03598,-92651.56652,762.8812866,1.206384353,0.307378354
425,425,ALT800B01,61.75,12.4,イヌシデ,DB,0,0,0,0,18.4,21.1,22.5,23.4,0.043005,0.043005,47498.33968,-92652.67903,762.8812866,1.140817589,0.318701703
426,426,ALT800B01,61,11.4,シキミ,EB,0,0,0,1,15.9,15.9,15.7,,,,47497.36596,-92653.46284,762.8812866,1.217599818,0.321914673
427,427,ALT800B01,60.1,13.25,シキミ,EB,0,0,0,0,12.5,12.8,13.2,13.3,0.013893,0.013893,47496.95069,-92651.44789,762.8812866,1.172133382,0.314259405
428,428,ALT800B01,60.3,10.5,アカガシ,EB,0,0,0,0,5.7,6.8,7.4,8,0.005027,0.005027,47496.46539,-92654.16211,762.163147,1.289363155,0.330080668
